Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Aaron Judge","NYY",144.946,637.138,517.487,148.737,75.2361,24.1276,0.75659,48.6171,104.844,117.672,108.272,18.1647,159.095,5.97928,4.28101,0.517782,9.01819,8.05584,2.88253,0.287423,0.169935,0.249702,0.680551,0.413492,0.618817,0.426432,1.03231,0.331394,3.49277,0.318797,,-0.700295,133.932,58.6495,179.425,-0.700295,-2.34,58.94339329004288,-9.342221975326538,7.31846,1.850000023841858,,,,,,,1202.1,8.290344827,1202.1,8.290344827,,,,,,,,,,,,,,,,,,,"Aaron Judge","15640",592450
"Cal Raleigh","SEA",150.13,624.588,539.571,126.553,59.2639,23.0617,0.48481,43.7427,87.6273,111.168,73.6122,6.8959,170.888,6.20119,4.40606,0.509529,6.44287,7.78006,2.29755,0.234544,0.117857,0.273601,0.430763,0.330827,0.52229,0.359329,0.853117,0.287746,3.50146,0.251439,,-0.257491,97.2659,23.466,138.604,-0.257491,14.95,28.160743236541748,21.711334705352783,7.30198,17.950000762939453,,,,,,,901.1,6.007333333,901.1,6.007333333,,,,,,,,,,,,,,,,,,,"Cal Raleigh","21534",663728
"Shohei Ohtani","LAD",148.386,659.827,559.689,159.132,80.2983,26.4457,5.59408,46.7939,121.998,115.836,89.6192,13.4613,155.798,4.76864,3.63287,0.743889,8.50116,23.2334,10.6258,0.284322,0.135822,0.236119,0.575229,0.385459,0.602384,0.410202,0.987842,0.318062,6.23891,0.311418,,-0.769108,130.007,52.0431,167.096,-0.769108,0,51.701842963695526,-14.0076322555542,6.10262,1.2599999904632568,,,,,,,1179.7,7.970945945,1179.7,7.970945945,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Juan Soto","NYM",154.598,677.695,546.786,145.85,83.0294,24.8281,0.639909,37.3525,106.852,97.0783,121.808,8.88586,120.831,4.14924,3.86225,1.08884,13.7972,17.3882,5.71331,0.26674,0.179739,0.178297,1.00809,0.401722,0.519426,0.393198,0.921148,0.252686,4.06066,0.276451,,-0.183069,124.171,44.0964,158.239,-0.183069,-2.99,46.595266580581665,-10.342071771621704,6.016,4.599999904632568,,,,,,,1090.1,7.032903225,1090.1,7.032903225,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Bobby Witt Jr.","KCR",151.433,660.363,599.618,170.816,101.341,36.2658,6.09284,27.1161,100.415,90.974,47.7318,5.00576,113.924,6.40484,5.74426,0.864281,6.88737,34.9842,9.94776,0.284874,0.0722812,0.172517,0.418979,0.341096,0.501345,0.35737,0.842441,0.216471,7.11572,0.309482,,1.92969,101.787,23.7596,127.706,1.92969,3.65,23.49372947216034,10.660787105560303,5.81986,3.0999999046325684,,,,,,,950.5,6.294701986,950.5,6.294701986,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Julio Rodríguez","SEA",151.614,659.957,598.464,165.639,103.853,28.2183,3.86412,29.7035,96.1927,90.6873,47.8535,3.64245,148.038,9.22317,3.85929,0.55705,11.2094,25.2651,7.14229,0.276773,0.0725101,0.224314,0.323253,0.337755,0.485736,0.352022,0.823491,0.208963,6.09783,0.320162,,1.08978,98.8582,20.8792,133.57,1.08978,0.52,27.201632142066956,2.668724298477173,5.3801,9.550000190734863,,,,,,,916.5,6.029605263,916.5,6.029605263,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Gunnar Henderson","BAL",152.559,659.356,582.779,156.842,92.6811,33.1793,3.85591,27.1258,96.7398,82.8728,64.985,3.18263,141.976,5.70074,5.35605,0.534769,11.9736,20.3543,5.23328,0.269128,0.0985583,0.215325,0.457719,0.345356,0.47893,0.353166,0.824286,0.209802,5.85173,0.309561,,0.870249,99.3805,21.4725,129.271,0.870249,-1.33,23.61738234758377,5.732916712760925,5.32478,12.3100004196167,,,,,,,905.5,5.918300653,905.5,5.918300653,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"José Ramírez","CLE",150.578,648.708,576.232,159.646,93.7581,33.4522,3.14599,29.2892,94.2068,89.7058,61.204,14.9241,74.0847,4.47771,5.89428,0.713058,7.04622,32.7645,10.4712,0.277051,0.0943475,0.114203,0.826135,0.34783,0.49851,0.354736,0.84634,0.221459,5.92335,0.272283,,1.31072,98.6027,21.9529,130.093,1.31072,0.6,24.318922519683838,1.198900580406189,4.89517,6,,,,,,,935.1,6.192715231,935.1,6.192715231,,,,,,,,,,,,,,,,,,,"Jose Ramirez","13510",608070
"Corey Seager","TEX",124.044,531.925,459.108,126.734,74.7937,23.7812,0.7827,27.3763,70.8037,83.4471,59.4056,8.5175,98.2908,4.65741,4.32853,0.49272,10.4012,1.8424,0.720288,0.276044,0.11168,0.184783,0.604386,0.361701,0.510141,0.368683,0.871842,0.234097,2.64529,0.294159,,-0.786948,86.8753,24.0243,139.921,-0.786948,-0.09,24.241152703762054,3.998479515314102,4.7624,95.48999786376953,,,,,,,774.3,6.244354838,774.3,6.244354838,,,,,,,,,,,,,,,,,,,"Corey Seager","13624",608369
"Francisco Lindor","NYM",141.995,626.227,552.183,143.25,87.4655,27.0685,1.60858,27.1071,87.8276,80.0358,53.3256,1.07521,116.977,9.60352,4.54887,0.694381,9.35886,22.2526,6.23657,0.259424,0.0851538,0.186797,0.455862,0.332728,0.461543,0.342573,0.794271,0.202119,5.51662,0.281457,,0.91078,89.0018,15.0082,123.56,0.91078,1.02,18.397258520126343,7.122599124908447,4.74265,26.239999771118164,,,,,,,806.3,5.678169014,806.3,5.678169014,,,,,,,,,,,,,,,,,,,"Francisco Lindor","12916",596019
"Kyle Tucker","LAD",142.693,620.06,527.624,143.933,83.2891,29.0044,2.0614,29.5782,96.4246,88.185,81.5334,5.83307,87.4524,3.54919,5.09998,0.828722,8.89523,18.5939,5.50616,0.272795,0.131493,0.141039,0.932317,0.370692,0.503758,0.372965,0.87445,0.230963,5.08521,0.275095,,0.390883,103.425,30.1602,141.587,0.390883,0.35,30.95320388674736,-6.256156831979752,4.63748,13.210000038146973,,,,,,,933.2,6.525874125,933.2,6.525874125,,,,,,,,,,,,,,,,,,,"Kyle Tucker","18345",663656
"William Contreras","MIL",143.873,599.615,522.849,138.534,92.7144,25.9173,0.990009,18.9127,71.7488,76.2177,67.0403,2.71897,117.399,4.63375,4.12501,0.966983,14.9871,5.95134,1.76304,0.264961,0.111806,0.19579,0.571048,0.351139,0.426835,0.339275,0.777973,0.161874,3.47089,0.306202,,-0.599017,83.614,12.7648,118.754,-0.599017,5.49,12.729073584079742,12.623182773590088,4.63492,55.25,,,,,,,736.9,5.117361111,736.9,5.117361111,,,,,,,,,,,,,,,,,,,"William Contreras","20503",661388
"Ketel Marte","ARI",139.98,611.993,533.737,146.112,85.5802,29.4662,2.65458,28.4114,85.1122,93.1719,66.402,4.38969,101.358,6.29003,4.24733,0.635565,12.6154,4.82057,1.8007,0.273754,0.108501,0.165619,0.655124,0.358299,0.498602,0.366034,0.8569,0.224848,3.90867,0.288331,,-0.789185,98.6358,26.3241,135.346,-0.789185,-0.25,24.84851825237274,-0.17878518253564835,4.60722,32.25,,,,,,,867.9,6.199285714,867.9,6.199285714,,,,,,,,,,,,,,,,,,,"Ketel Marte","13613",606466
"Corbin Carroll","ARI",138.111,602.771,524.235,136.273,74.4892,27.8196,9.3888,24.5751,97.5703,75.2307,63.2166,2.59484,128.31,7.93312,3.9199,3.46617,7.29739,33.536,7.14507,0.259946,0.104877,0.212868,0.492685,0.346105,0.489466,0.357213,0.835571,0.22952,8.25456,0.297646,,2.83684,92.8325,21.6104,129.303,2.83684,7.11,23.77125334739685,0.903343677520752,4.57633,14.649999618530273,,,,,,,863.1,6.254347826,863.1,6.254347826,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"Yordan Alvarez","HOU",129.363,552.796,470.581,139.413,79.5663,28.7552,1.03428,30.0569,82.1128,87.7836,68.7758,8.90015,90.2946,7.68941,5.22123,0.52892,9.2988,3.64897,1.2008,0.296257,0.124414,0.163342,0.761681,0.390894,0.553374,0.397601,0.944268,0.257117,3.18504,0.307654,,-0.733267,103.263,37.9455,159.011,-0.733267,-0.44,37.71460920572281,-12.218421399593353,4.55521,33.0099983215332,,,,,,,915,7.093023255,915,7.093023255,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Fernando Tatis Jr.","SDP",148.434,645.925,564.412,150.401,92.7569,26.926,3.33011,27.3882,95.8242,82.4076,70.1503,3.08475,129.162,6.20737,4.19972,0.955992,12.5219,23.8058,6.58861,0.266474,0.108604,0.199965,0.543118,0.351581,0.471556,0.354416,0.823137,0.205082,5.94581,0.298531,,0.966944,98.012,21.691,132.11,0.966944,4.32,25.549096941947937,-2.7428317070007324,4.53207,14.149999618530273,,,,,,,879.2,5.94054054,879.2,5.94054054,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Ronald Acuña Jr.","ATL",143.703,629.083,532.946,146.722,91.5752,24.9786,2.03517,28.1325,99.7599,81.6431,83.2931,3.413,135.875,8.46817,3.82402,0.551712,12.2483,28.1004,7.70962,0.275303,0.132404,0.215989,0.613011,0.379429,0.488169,0.374285,0.867598,0.212867,5.57933,0.318136,,1.27506,105.604,31.2735,141.511,1.27506,-2.8,32.2257182598114,-10.215975046157837,4.39325,5.440000057220459,,,,,,,941.1,6.535416666,941.1,6.535416666,,,,,,,,,,,,,,,,,,,"Ronald Acuna Jr.","18401",660670
"Mookie Betts","LAD",142.534,621.721,544.668,145.989,91.1809,30.0879,2.32394,22.3962,85.5557,79.6268,63.6144,1.26436,71.1658,5.81087,5.93133,0.712678,8.97538,8.83492,2.73289,0.268033,0.10232,0.114466,0.89389,0.347429,0.455164,0.347065,0.802593,0.187131,4.38281,0.270422,,-0.404103,90.6286,17.1674,123.845,-0.404103,-1.65,17.1664879322052,4.948795914649963,4.37898,58.369998931884766,,,,,,,796.5,5.569930069,796.5,5.569930069,,,,,,,,,,,,,,,,,,,"Mookie Betts","13611",605141
"Junior Caminero","TBR",149.053,636.062,584.351,158.633,95.2991,25.445,1.30944,36.579,83.3099,106.024,41.3095,2.19745,121.869,4.63898,5.17622,0.586758,13.3004,5.41997,1.41989,0.271468,0.0649457,0.191599,0.338967,0.321934,0.507287,0.352048,0.829221,0.235819,3.4774,0.283135,,-0.415439,95.2926,20.137,126.175,-0.415439,-0.39,19.206917375326157,1.3290971517562866,4.34094,16.700000762939453,,,,,,,877.1,5.886577181,877.1,5.886577181,,,,,,,,,,,,,,,,,,,"Junior Caminero","28163",691406
"Willy Adames","SFG",151.815,649.422,568.221,134.827,75.7239,26.6141,1.27972,31.209,86.6852,87.5212,68.9058,1.63501,169.452,3.79851,5.06221,0.504044,7.80687,11.3088,3.07772,0.237279,0.106103,0.260927,0.40664,0.321262,0.453393,0.333686,0.774655,0.216114,4.32484,0.278077,,0.0322937,87.6125,10.8783,116.564,0.0322937,0.76,12.781928487122059,7.788472414016724,4.31522,129.50999450683594,,,,,,,794.9,5.229605263,794.9,5.229605263,,,,,,,,,,,,,,,,,,,"Willy Adames","15986",642715
"Vladimir Guerrero Jr.","TOR",152.874,662.506,577.584,168.689,109.33,31.7555,0.547632,27.056,92.1276,91.88,72.8553,6.98738,88.6936,7.13053,4.30971,0.626582,16.5548,5.95824,2.25403,0.292061,0.109969,0.133876,0.821427,0.375711,0.489467,0.370928,0.865178,0.197406,3.18713,0.303841,,-0.935094,109.41,31.1295,140.666,-0.935094,-0.37,30.818583488464355,-12.360403180122375,4.22147,18.3700008392334,,,,,,,966.5,6.316993464,966.5,6.316993464,,,,,,,,,,,,,,,,,,,"Vladimir Guerrero Jr.","19611",665489
"Trea Turner","PHI",143.304,627.251,572.015,162.723,110.89,28.9485,4.13176,18.7523,85.4793,75.542,38.9435,0.323693,114.12,5.30861,4.17304,0.779159,11.6273,24.5314,6.18803,0.284473,0.062086,0.181937,0.341249,0.333594,0.447876,0.337652,0.78147,0.163403,6.15903,0.324759,,1.3501,86.6409,12.5264,115.277,1.3501,-0.43,12.707439064979553,6.204444229602814,4.07006,26.3799991607666,,,,,,,789,5.517482517,789,5.517482517,,,,,,,,,,,,,,,,,,,"Trea Turner","16252",607208
"Wyatt Langford","TEX",142.457,613.154,532.403,133.164,79.2994,28.2028,2.30148,23.3606,84.5671,72.6074,70.1978,2.63711,144.111,6.28508,3.71821,0.550099,8.05618,19.9085,5.47042,0.25012,0.114486,0.235032,0.487111,0.342223,0.443371,0.340643,0.785595,0.193252,5.5027,0.297854,,0.730459,86.1826,13.7337,120.605,0.730459,5.45,15.621301531791687,2.2957587242126465,3.99232,40.54999923706055,,,,,,,773.6,5.447887323,773.6,5.447887323,,,,,,,,,,,,,,,,,,,"Wyatt Langford","33333",694671
"Will Smith","LAD",123.452,497.18,423.725,110.341,67.4184,20.9461,1.57469,20.4017,68.4104,66.8863,56.8469,2.28583,93.0149,9.14421,5.86095,0.470518,7.7015,3.04396,0.961895,0.260407,0.114339,0.187085,0.611159,0.355812,0.461718,0.352952,0.81753,0.201311,3.62994,0.284465,,-0.650756,74.8504,16.1048,127.878,-0.650756,-2.55,15.776419162750244,6.38942551612854,3.96023,97.87000274658203,,,,,,,653.2,5.310569105,653.2,5.310569105,,,,,,,,,,,,,,,,,,,"Will Smith","19197",669257
"Matt Chapman","SFG",145.544,613.655,532.782,127.038,70.9246,26.7784,2.88208,26.4524,83.8408,76.5893,69.0357,1.06117,153.289,6.65052,4.6539,0.532589,8.62405,8.94215,2.17417,0.238442,0.112499,0.249797,0.450362,0.330642,0.448471,0.337183,0.779113,0.210029,5.03201,0.281204,,-0.0628013,84.5294,12.0213,118.96,-0.0628013,1.2,13.726834334433079,3.446049451828003,3.84586,165.07000732421875,,,,,,,757.5,5.188356164,757.5,5.188356164,,,,,,,,,,,,,,,,,,,"Matt Chapman","16505",656305
"Elly De La Cruz","CIN",148.465,639.675,573.748,147.953,90.4421,29.778,4.87054,22.8621,93.6389,71.664,57.158,4.9626,178.712,3.2938,3.93802,1.5374,8.9241,39.478,10.497,0.257871,0.0893548,0.27938,0.319833,0.326582,0.44629,0.331432,0.772873,0.18842,7.34535,0.332589,,2.63351,85.1265,9.54398,107.746,2.63351,0.56,8.506429195404053,7.1947203278541565,3.78385,8.550000190734863,,,,,,,812.6,5.49054054,812.6,5.49054054,,,,,,,,,,,,,,,,,,,"Elly De La Cruz","26668",682829
"Adley Rutschman","BAL",137.588,559.402,488.983,122.56,79.4083,25.5174,0.939325,16.6946,65.3823,63.4799,60.9755,1.8375,89.0875,3.82222,4.99355,0.627347,10.9277,1.05643,0.39423,0.250642,0.109001,0.159255,0.684445,0.3353,0.409092,0.325301,0.744393,0.158451,2.47728,0.272711,,-0.890028,71.6593,5.56168,110.076,-0.890028,5.56,5.753016412258148,11.490517139434814,3.73412,150.66000366210938,,,,,,,637.6,4.620289855,637.6,4.620289855,,,,,,,,,,,,,,,,,,,"Adley Rutschman","26288",668939
"Alejandro Kirk","TOR",122.179,483.739,427.991,112.555,79.1584,20.0894,0.295969,13.011,55.2128,55.1221,46.0063,1.61849,58.4291,4.54113,4.63258,0.567908,12.1714,0.435639,0.11853,0.262984,0.0951057,0.120786,0.787388,0.337566,0.402506,0.323851,0.740072,0.139522,1.72751,0.275604,,-0.807004,61.3977,4.24021,108.237,-0.807004,7.31,3.888987898826599,15.855869770050049,3.7236,157.88999938964844,,,,,,,538,4.409836065,538,4.409836065,,,,,,,,,,,,,,,,,,,"Alejandro Kirk","22581",672386
"Zach Neto","LAA",148.022,633.986,567.991,141.335,83.6515,29.0161,1.19628,27.471,84.9937,76.5302,42.814,2.82753,158.597,16.082,3.86871,3.22998,8.55701,27.0162,7.96659,0.248833,0.0675314,0.250159,0.269954,0.317446,0.449226,0.330087,0.766672,0.200393,5.60943,0.295143,,1.2184,83.6774,8.76708,110.75,1.2184,-1.66,9.251393437385559,5.192870497703552,3.71037,29.889999389648438,,,,,,,771.1,5.210135135,771.1,5.210135135,,,,,,,,,,,,,,,,,,,"Zach Neto","31347",687263
"Geraldo Perdomo","ARI",150.211,647.509,550,142.771,99.0124,26.5455,3.63595,13.5769,83.3822,59.5834,72.627,1.23354,88.562,6.91506,5.41317,12.5538,12.6048,18.4005,5.30891,0.259583,0.112164,0.136773,0.820069,0.350123,0.395125,0.32883,0.745248,0.135542,5.57469,0.285023,,0.335394,84.8015,8.29336,109.86,0.335394,-0.26,7.902549117803574,6.6942126750946045,3.69753,76.66999816894531,,,,,,,743.7,4.958,743.7,4.958,,,,,,,,,,,,,,,,,,,"Geraldo Perdomo","22799",672695
"Jazz Chisholm Jr.","NYY",139.695,584.205,519.255,124.095,72.9237,18.1191,3.21368,29.8387,88.1224,72.1263,54.9002,1.96764,157.212,4.82519,3.97352,1.25133,7.8638,31.6914,7.91563,0.238987,0.0939741,0.269104,0.349211,0.315326,0.458653,0.332202,0.773979,0.219666,6.7832,0.280377,,2.23398,78.1101,9.08175,114.514,2.23398,1.82,12.227356910705566,3.7752487659454346,3.6945,19.81999969482422,,,,,,,745.1,5.322142857,745.1,5.322142857,,,,,,,,,,,,,,,,,,,"Jazz Chisholm Jr.","20454",665862
"Shea Langeliers","ATH",128.383,526.058,478.394,123.722,66.9552,24.6037,1.69042,30.4727,73.3029,79.0669,38.8647,1.11501,120.761,4.10495,3.95335,0.741181,7.32487,6.08167,1.65382,0.258619,0.0738791,0.229558,0.321832,0.317316,0.50821,0.350467,0.825527,0.249591,4.25674,0.281623,,-0.179261,78.1366,15.9788,123.148,-0.179261,-3.75,14.172794431447983,3.514469623565674,3.66211,54.720001220703125,,,,,,,717.1,5.60234375,717.1,5.60234375,,,,,,,,,,,,,,,,,,,"Shea Langeliers","25816",669127
"Nick Kurtz","ATH",141.904,576.605,496.688,127.869,64.2217,24.8553,2.0708,36.7211,87.6464,93.1674,71.1898,3.62296,177.487,4.36001,3.72338,0.577023,8.2496,3.10899,1.04675,0.257443,0.123464,0.307813,0.401099,0.353181,0.537619,0.37697,0.890801,0.280176,3.71426,0.318472,,-0.705675,98.0518,29.9215,141.405,-0.705675,-0.7,27.432726323604584,-11.898232638835907,3.61985,18.510000228881836,,,,,,,879.4,6.192957746,879.4,6.192957746,,,,,,,,,,,,,,,,,,,"Nick Kurtz","35110",701762
"Jackson Merrill","SDP",142.781,606.787,554.96,149.072,92.0033,32.1776,2.38061,22.5103,76.17,78.8185,40.5083,1.95538,119.239,3.16626,5.16805,2.98438,9.54848,8.89735,2.60201,0.268617,0.0667586,0.196509,0.339723,0.319221,0.456865,0.33239,0.776086,0.188247,4.39551,0.302505,,-0.168889,81.2221,9.52556,117.022,-0.168889,0.13,12.072682082653046,2.1375516653060913,3.51936,70.19999694824219,,,,,,,740.5,5.178321678,740.5,5.178321678,,,,,,,,,,,,,,,,,,,"Jackson Merrill","29490",701538
"Pete Crow-Armstrong","CHC",146.802,617.687,562.426,139.308,82.9287,27.7968,5.2105,23.3717,87.4873,69.884,34.7641,2.34989,152.313,8.07778,5.00077,7.41866,5.55891,33.9191,7.60432,0.247691,0.056281,0.246587,0.22824,0.298475,0.440308,0.315993,0.738783,0.192617,7.70265,0.29595,,2.85493,74.4577,1.47321,103.843,2.85493,5.81,5.668015956878662,8.075462818145752,3.50871,32.29999923706055,,,,,,,713.5,4.853741496,713.5,4.853741496,,,,,,,,,,,,,,,,,,,"Pete Crow-Armstrong","27769",691718
"Rafael Devers","SFG",149.931,649.657,557.923,142.846,80.6359,28.1148,0.915912,33.179,88.0427,95.7004,80.9484,9.27919,157.879,6.43478,3.80445,0.546786,11.6275,2.10612,0.921249,0.256031,0.124602,0.243019,0.512724,0.354684,0.488113,0.358856,0.842797,0.232082,2.68682,0.295861,,-1.00399,100.92,24.1583,133.807,-1.00399,0.02,25.026379346847534,-12.587576370686293,3.48405,59.06999969482422,,,,,,,901.9,6.012666666,901.9,6.012666666,,,,,,,,,,,,,,,,,,,"Rafael Devers","17350",646240
"Bryce Harper","PHI",140.064,606.447,522.098,143.347,84.6735,31.2563,0.887197,26.5296,84.0651,86.9915,74.4702,7.58932,127.506,4.74084,4.15741,0.980202,11.5247,9.7618,4.41937,0.274559,0.122798,0.210251,0.584053,0.36758,0.490264,0.366255,0.857844,0.215705,3.83045,0.313838,,-0.889258,97.8507,26.1943,134.871,-0.889258,0.39,24.174768090248108,-10.508416533470154,3.46256,47.43000030517578,,,,,,,873,6.235714285,873,6.235714285,,,,,,,,,,,,,,,,,,,"Bryce Harper","11579",547180
"Jacob Wilson","ATH",138.087,578.163,534.538,162.546,121.602,28.355,1.43367,11.1554,70.6937,63.2741,30.4029,0.760776,47.479,6.35073,3.98981,2.88137,17.0448,5.46402,1.82268,0.304086,0.0525853,0.0821205,0.640343,0.346438,0.425104,0.33573,0.771542,0.121018,3.68094,0.315466,,-0.694003,78.9583,10.6439,112.996,-0.694003,-0.53,8.162014663219452,5.766054391860962,3.46098,191.75,,,,,,,680,4.927536231,680,4.927536231,,,,,,,,,,,,,,,,,,,"Jacob Wilson","33266",805779
"Jeremy Peña","HOU",137.316,591.689,539.727,148.205,103.416,25.9306,1.62897,17.2291,76.5444,66.1657,34.0525,0.752054,106.993,10.0524,3.92053,2.20955,13.108,16.2011,4.55804,0.274592,0.0575513,0.180827,0.318268,0.327195,0.424438,0.326557,0.751633,0.149846,5.22239,0.312274,,0.404712,76.3989,6.48632,110.072,0.404712,-0.37,7.428761750459671,5.987222075462341,3.45621,114,,,,,,,683.8,4.991240875,683.8,4.991240875,,,,,,,,,,,,,,,,,,,"Jeremy Pena","21636",665161
"Austin Riley","ATL",147.393,632.367,569.971,147.267,89.25,28.0168,2.52295,27.4771,80.8244,87.4826,48.3239,0.907554,162.866,8.51355,5.03173,0.526559,10.1365,2.4929,0.880934,0.258376,0.0764174,0.257549,0.29671,0.323031,0.461007,0.337192,0.784038,0.202631,3.54735,0.311417,,-0.820608,87.1117,12.3926,116.102,-0.820608,-0.75,11.247519731521606,1.1454861164093018,3.42051,62.310001373291016,,,,,,,777.3,5.287755102,777.3,5.287755102,,,,,,,,,,,,,,,,,,,"Austin Riley","18360",663586
"Kyle Schwarber","PHI",149.975,656.579,548.945,127.134,62.5779,20.1513,1.05538,43.3497,96.2764,109.698,96.7953,3.82526,183.136,7.11968,3.16757,0.551595,9.40103,6.00223,2.00993,0.231598,0.147424,0.278924,0.528543,0.352195,0.50906,0.367785,0.861254,0.277462,3.46989,0.257303,,-0.696535,106.755,29.1756,135.919,-0.696535,0,27.255331337451935,-16.01207160949707,3.3853,24.06999969482422,,,,,,,947.9,6.319333333,947.9,6.319333333,,,,,,,,,,,,,,,,,,,"Kyle Schwarber","16478",656941
"Alex Bregman","CHC",148.673,641.229,563.334,141.636,90.8722,27.5286,1.43624,21.7986,75.9811,79.1964,63.6703,1.41959,89.919,7.87007,5.42477,0.930326,11.9902,2.5345,0.728903,0.251424,0.0992941,0.140229,0.708085,0.332932,0.421478,0.328807,0.75441,0.170054,2.91082,0.262202,,-0.854421,83.9669,8.2008,112.621,-0.854421,0.48,8.737318396568298,2.7743363082408905,3.36051,118.13999938964844,,,,,,,744.8,4.998657718,744.8,4.998657718,,,,,,,,,,,,,,,,,,,"Alex Bregman","17678",608324
"Byron Buxton","MIN",121.741,524.672,471.551,117.896,60.7429,25.8071,2.70253,28.6432,76.1294,76.5949,40.6929,1.94695,143.904,8.53991,3.34875,0.539735,5.32847,14.5495,3.17098,0.250017,0.0775587,0.274275,0.282777,0.318867,0.498435,0.347594,0.817302,0.248418,6.00313,0.295195,,0.898166,76.7071,14.7131,123.23,0.898166,-0.26,15.263565361499786,-0.6357438862323761,3.34421,71.91000366210938,,,,,,,724,5.934426229,724,5.934426229,,,,,,,,,,,,,,,,,,,"Byron Buxton","14161",621439
"Jackson Chourio","MIL",144.95,629.313,579.047,157.899,97.9042,33.3664,3.20688,23.4217,82.7265,85.3689,40.1763,2.55178,128.015,4.29707,4.58901,1.20311,9.23612,24.3881,6.42451,0.272688,0.0638416,0.20342,0.313841,0.322193,0.462733,0.335835,0.784925,0.190045,5.79263,0.311146,,1.32358,85.9972,11.6391,116.397,1.32358,4.71,13.553787350654602,-2.000648021697998,3.32419,19.18000030517578,,,,,,,795.6,5.486896551,795.6,5.486896551,,,,,,,,,,,,,,,,,,,"Jackson Chourio","28806",694192
"Manny Machado","SDP",146.608,628.873,568.524,147.985,94.5541,26.1659,1.47259,25.7922,78.6736,82.7932,51.1468,3.65612,122.601,2.29921,5.71331,0.625887,10.9442,9.51537,2.5158,0.260296,0.081331,0.194953,0.417182,0.320912,0.447602,0.329433,0.768514,0.187306,4.0762,0.286942,,-0.0801006,82.6683,8.36211,114.996,-0.0801006,-0.27,11.096881344914436,-0.565104752779007,3.21819,37.599998474121094,,,,,,,754.9,5.135374149,754.9,5.135374149,,,,,,,,,,,,,,,,,,,"Manny Machado","11493",592518
"Patrick Bailey","SFG",126.729,473.542,428.921,92.1466,62.616,19.0143,1.1626,9.3537,45.1672,43.165,34.9008,0.419014,129.445,3.4225,3.47194,2.82585,7.37887,1.85445,0.590719,0.214834,0.0737016,0.273355,0.269619,0.277173,0.330008,0.268495,0.607181,0.115174,3.24121,0.281998,,-0.534622,38.8204,-17.1322,71.9059,-0.534622,21.91,-16.302295684814453,31.688471794128418,3.18612,746.4199829101562,,,,,,,346.6,2.729133858,346.6,2.729133858,,,,,,,,,,,,,,,,,,,"Patrick Bailey","27478",672275
"Xander Bogaerts","SDP",136.36,569.787,506.796,134.549,95.5994,24.1469,1.33398,13.4689,70.3947,59.8678,44.9479,1.41905,102.051,4.93381,5.41355,0.904259,11.7951,17.9274,4.18201,0.26549,0.0788855,0.179103,0.440448,0.328116,0.39813,0.31713,0.726246,0.13264,5.04684,0.305227,,0.921816,69.2099,1.88515,106.568,0.921816,0.12,5.357368230819702,6.432963006198406,3.14583,239.14999389648438,,,,,,,619.5,4.555147058,619.5,4.555147058,,,,,,,,,,,,,,,,,,,"Xander Bogaerts","12161",593428
"Bo Bichette","NYM",139.215,607.859,563.176,161.863,114.515,29.0666,2.07513,16.2062,74.1776,71.8107,35.7344,1.16683,97.8961,3.66778,4.15701,0.684445,14.1103,6.48307,1.99987,0.28741,0.0587874,0.161051,0.365024,0.331718,0.432721,0.330757,0.764438,0.14531,4.02809,0.321374,,-0.530773,80.5596,8.73633,115.465,-0.530773,-0.81,10.611106276512146,-0.26147764921188354,3.12803,95.11000061035156,,,,,,,715.9,5.150359712,715.9,5.150359712,,,,,,,,,,,,,,,,,,,"Bo Bichette","19612",666182
"Riley Greene","DET",148.143,629.286,562.307,144.165,85.7072,25.3959,3.76051,29.3013,83.8789,86.1711,57.3654,1.88279,179.722,4.90093,4.22976,0.483231,10.8675,3.92696,1.04237,0.256381,0.0911595,0.285597,0.319189,0.328293,0.471248,0.342922,0.79954,0.214866,4.39395,0.321285,,-0.605921,89.6145,15.2595,120.519,-0.605921,1.45,14.612752556800842,-5.801789999008179,3.11746,78.01000213623047,,,,,,,803.1,5.426351351,803.1,5.426351351,,,,,,,,,,,,,,,,,,,"Riley Greene","25976",682985
