Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Zack Littell","TBR",4,5,11,4.36827,35,23,0,1,,134,563,135,71,65,20,31,,5,112,7.53333,2.08437,3.61421,1.3376,0.199568,0.0552176,0.1443503350019455,0.257227,1.24054,0.292953,0.688077,,,4.24008,1.25934,0.738659,399.1700134277344,,,,,,,514.5999999999999,3.840298507462686,530,3.955223880597015,,,,,,,,,,,,,,,,,,,"Zack Littell","15823",641793
"Ryan Walker","SFG",4,3,0,2.92644,68,0,28,5,,68,280,54,24,22,6,23,,3,80,10.5452,3.10002,3.40166,0.780596,0.284553,0.0836514,0.20090202242136002,0.21204,1.13531,0.284915,0.769482,,,3.11414,1.25204,1.75725,85.73999786376953,,,,,,,531.0000000000001,7.808823529411766,504,7.411764705882353,,,,,,,,,,,,,,,,,,,"Ryan Walker","20423",676254
"Jose Quintana",,9,9,13,4.3805,26,26,0,0,,145,632,144,77,70,19,53,,7,115,7.11814,3.29082,2.16303,1.16001,0.181226,0.0837833,0.09744224697351456,0.251073,1.35802,0.284721,0.701794,,,4.4952,1.24244,1.30344,543.22998046875,,,,,,,514.9,3.5510344827586207,528,3.6413793103448278,,,,,,,,,,,,,,,,,,,"Jose Quintana","11423",500779
"Ryan Helsley","STL",3,3,0,2.77583,66,0,35,2,,66,266,46,22,20,6,25,,3,82,11.1588,3.44168,3.24226,0.84823,0.307637,0.0948833,0.21275323629379272,0.194983,1.08511,0.268065,0.785011,,,3.19108,1.24118,1.93303,50.150001525878906,,,,,,,558.0000000000001,8.454545454545457,515,7.803030303030303,,,,,,,,,,,,,,,,,,,"Ryan Helsley","18138",664854
"Orion Kerkering","PHI",3,3,0,2.76303,63,0,5,12,,63,260,50,21,19,6,20,,3,76,10.8617,2.81207,3.86254,0.790287,0.292431,0.0757095,0.21672187000513077,0.208605,1.09934,0.282175,0.782486,,,2.95887,1.22969,1.52446,313.260009765625,,,,,,,418.4000000000001,6.6412698412698425,393,6.238095238095238,,,,,,,,,,,,,,,,,,,"Orion Kerkering","31776",689147
"Martín Pérez","CHW",7,10,11,4.82063,24,24,0,0,,138,606,148,81,74,19,50,,6,104,6.79265,3.24573,2.09279,1.21334,0.17136,0.0818809,0.08947882801294327,0.268416,1.43366,0.301863,0.681685,,,4.62999,1.22919,0.453702,710.260009765625,,,,,,,442.7,3.2079710144927533,483,3.5,,,,,,,,,,,,,,,,,,,"Martin Perez","6902",527048
"Andrew Painter","PHI",3,2,7,3.32892,19,11,0,1,,66,280,55,27,24,9,21,,3,79,10.8635,2.87732,3.77556,1.17331,0.282972,0.0749485,0.20802367478609085,0.215357,1.16007,0.276826,0.77344,,,3.53744,1.22784,1.41566,999,,,,,,,324.7000000000001,4.919696969696972,303,4.590909090909091,,,,,,,,,,,,,,,,,,,"Andrew Painter","sa3017880",691725
"Kyle Gibson",,8,10,12,4.67757,26,26,0,0,,143,623,150,81,75,19,51,,7,113,7.1015,3.17009,2.24016,1.18315,0.181729,0.0811232,0.10060562938451767,0.264477,1.39541,0.301515,0.683323,,,4.49023,1.21939,0.785653,639.4299926757812,,,,,,,486.5,3.402097902097902,520,3.6363636363636362,,,,,,,,,,,,,,,,,,,"Kyle Gibson","10123",502043
"Andrew Heaney","PIT",8,9,11,4.46074,35,23,0,1,,132,563,128,71,65,21,41,,6,126,8.58082,2.83589,3.02579,1.43204,0.223049,0.0737158,0.14933299273252487,0.248311,1.28743,0.290099,0.700768,,,4.40436,1.18755,1.164,476.3399963378906,,,,,,,500.7000000000002,3.7931818181818198,502,3.803030303030303,,,,,,,,,,,,,,,,,,,"Andrew Heaney","15423",571760
"Shane Baz","TBR",5,5,12,4.1504,39,24,0,1,,144,609,130,72,66,19,56,,7,133,8.328,3.51877,2.36673,1.16614,0.218082,0.0921446,0.12593718618154526,0.237702,1.29571,0.281748,0.71078,,,4.31087,1.18643,1.15101,185.72000122070312,,,,,,,574.9000000000001,3.9923611111111117,554,3.8472222222222223,,,,,,,,,,,,,,,,,,,"Shane Baz","22264",669358
"Frankie Montas","NYM",7,6,10,3.87103,19,19,0,0,,102,440,90,48,44,13,41,,5,101,8.8916,3.63422,2.44663,1.13241,0.229069,0.0936262,0.13544237613677979,0.228257,1.28539,0.274976,0.735291,,,4.17828,1.18564,1.39346,320.45001220703125,,,,,,,424.9000000000001,4.165686274509805,405,3.9705882352941178,,,,,,,,,,,,,,,,,,,"Frankie Montas","14309",593423
"Tanner Scott","LAD",3,3,0,2.91705,66,0,25,8,,66,274,48,23,21,6,30,,3,81,11.0776,4.09616,2.70438,0.777029,0.29648,0.10963,0.1868506819009781,0.198511,1.17951,0.273616,0.779779,,,3.33447,1.15107,1.76342,136.57000732421875,,,,,,,509.8000000000001,7.724242424242426,472,7.151515151515151,,,,,,,,,,,,,,,,,,,"Tanner Scott","17586",656945
"Kyle Wright","KCR",2,2,7,4.16502,35,13,0,1,,94,403,96,47,43,9,31,,4,80,7.68861,2.9539,2.60287,0.89432,0.198771,0.076366,0.1224045604467392,0.261668,1.35536,0.312201,0.698795,,,3.8671,1.12872,1.00834,627.489990234375,,,,,,,394.29999999999995,4.194680851063829,412,4.382978723404255,,,,,,,,,,,,,,,,,,,"Kyle Wright","19665",657140
"Kutter Crawford","BOS",3,3,10,4.30308,53,18,0,1,,133,555,124,69,64,21,39,,6,125,8.43122,2.63793,3.19615,1.40755,0.224633,0.0702823,0.1543506160378456,0.243182,1.22574,0.283099,0.698787,,,4.33163,1.11951,1.23004,298,,,,,,,522.5000000000001,3.9285714285714293,511,3.8421052631578947,,,,,,,,,,,,,,,,,,,"Kutter Crawford","20531",676710
"Simeon Woods Richardson","MIN",8,10,12,4.44496,26,26,0,0,,130,560,127,70,64,18,48,,6,109,7.557,3.3496,2.25609,1.22411,0.194229,0.0860909,0.10813803970813751,0.250034,1.34856,0.286882,0.698645,,,4.50955,1.11913,0.957485,514.4299926757812,,,,,,,466.40000000000003,3.5876923076923077,472,3.6307692307692307,,,,,,,,,,,,,,,,,,,"Simeon Woods Richardson","24494",680573
"Lance Lynn",,7,8,11,4.51756,23,23,0,0,,127,544,124,69,64,19,43,,6,113,7.99616,3.04046,2.62992,1.36102,0.206691,0.0785921,0.1280987784266472,0.25095,1.32058,0.289083,0.696513,,,4.5027,1.11349,0.986239,564.8699951171875,,,,,,,462.70000000000016,3.6433070866141746,467,3.677165354330709,,,,,,,,,,,,,,,,,,,"Lance Lynn","2520",458681
"Austin Gomber","COL",8,12,11,5.40501,29,29,0,0,,165,714,188,108,99,28,45,,7,116,6.31357,2.474,2.55197,1.54233,0.162038,0.0634954,0.09854303300380707,0.284613,1.41665,0.309164,0.646462,,,4.94418,1.11228,0.792656,750.3200073242188,,,,,,,463.8,2.810909090909091,537,3.2545454545454544,,,,,,,,,,,,,,,,,,,"Austin Gomber","16561",596295
"Matt Strahm","PHI",4,3,0,3.16,67,0,3,12,,67,269,51,26,24,9,19,,3,80,10.6815,2.55699,4.17738,1.15332,0.295605,0.0707634,0.22484204173088074,0.207848,1.05111,0.268966,0.765881,,,3.43286,1.10872,1.36172,494.1300048828125,,,,,,,409.4999999999999,6.111940298507461,375,5.597014925373134,,,,,,,,,,,,,,,,,,,"Matt Strahm","13799",621381
"Jeff Hoffman","TOR",3,3,0,3.01278,65,0,26,4,,65,263,48,24,22,7,23,,3,78,10.7366,3.25037,3.30319,0.94843,0.294836,0.089258,0.2055780291557312,0.202872,1.09993,0.270304,0.77101,,,3.36414,1.10717,1.4663,101.04000091552734,,,,,,,494.09999999999997,7.601538461538461,458,7.046153846153846,,,,,,,,,,,,,,,,,,,"Jeff Hoffman","17432",656546
"Josh Hader","HOU",4,3,0,3.06485,68,0,33,2,,68,276,47,25,23,8,28,,3,92,12.1408,3.69772,3.28333,1.07924,0.332357,0.101226,0.23113158345222473,0.191411,1.10048,0.266974,0.781191,,,3.39536,1.0991,1.54345,39.959999084472656,,,,,,,546.6,8.038235294117648,500,7.352941176470588,,,,,,,,,,,,,,,,,,,"Josh Hader","14212",623352
"Alec Marsh","KCR",3,3,9,4.42045,36,18,0,1,,110,476,109,59,54,14,42,,5,102,8.3733,3.3937,2.46731,1.14985,0.215136,0.0871945,0.1279410868883133,0.25437,1.36948,0.304099,0.69966,,,4.23611,1.08308,0.954282,576.260009765625,,,,,,,425.4,3.867272727272727,435,3.9545454545454546,,,,,,,,,,,,,,,,,,,"Alec Marsh","27451",679525
"Mitchell Parker","WSN",6,7,12,4.56189,36,26,0,1,,148,635,143,82,75,20,58,,7,123,7.48519,3.55595,2.10498,1.23424,0.193416,0.0918849,0.10153081268072128,0.25072,1.36249,0.287323,0.691048,,,4.61064,1.07002,0.954988,486.05999755859375,,,,,,,532.4000000000001,3.597297297297298,535,3.614864864864865,,,,,,,,,,,,,,,,,,,"Mitchell Parker","27636",680730
"Jack Leiter","TEX",3,3,10,4.04766,40,18,0,1,,112,491,99,55,50,15,52,,6,118,9.4998,4.16179,2.28262,1.19762,0.240846,0.105513,0.13533301651477814,0.227349,1.34246,0.278485,0.736268,,,4.3206,1.062,1.14969,536.9400024414062,,,,,,,452.9000000000002,4.043750000000002,431,3.8482142857142856,,,,,,,,,,,,,,,,,,,"Jack Leiter","30146",683004
"Zebby Matthews","MIN",2,2,7,3.85959,39,11,0,1,,89,376,87,42,38,12,20,,4,85,8.58845,2.00223,4.28945,1.2146,0.225603,0.0525947,0.17300782352685928,0.245664,1.19706,0.291748,0.7228,,,3.8005,1.06174,0.980671,420.6600036621094,,,,,,,386.8,4.346067415730337,391,4.393258426966292,,,,,,,,,,,,,,,,,,,"Zebby Matthews","31827",805673
"Chris Paddack","MIN",3,3,9,4.30801,55,16,0,1,,125,533,125,65,60,18,35,,5,112,8.08557,2.48508,3.25365,1.28771,0.210987,0.0648463,0.14614085108041763,0.253729,1.27574,0.295538,0.700121,,,4.18477,1.05893,0.746735,577.3599853515625,,,,,,,486.6,3.8928000000000003,499,3.992,,,,,,,,,,,,,,,,,,,"Chris Paddack","20099",663978
"Aroldis Chapman","BOS",3,3,0,3.13256,63,0,12,9,,63,268,45,24,22,5,36,,3,90,12.8412,5.07852,2.52854,0.781137,0.335405,0.132648,0.20275701582431793,0.19639,1.27874,0.295459,0.776494,,,3.28912,1.05822,1.45053,290.8699951171875,,,,,,,446.70000000000005,7.090476190476191,409,6.492063492063492,,,,,,,,,,,,,,,,,,,"Aroldis Chapman","10233",547973
"Bryan Abreu","HOU",4,4,0,3.18823,72,0,2,14,,72,299,55,28,26,8,30,,3,91,11.4045,3.76944,3.02552,0.945387,0.305137,0.100854,0.20428278297185898,0.206152,1.17908,0.282953,0.767588,,,3.39253,1.05774,1.29236,457.29998779296875,,,,,,,440.4000000000001,6.116666666666668,405,5.625,,,,,,,,,,,,,,,,,,,"Bryan Abreu","16609",650556
"Justin Martinez","ARI",4,3,0,3.01088,67,0,17,9,,67,286,51,24,22,4,36,,3,84,11.3352,4.89265,2.31678,0.56023,0.295323,0.127471,0.1678517460823059,0.207054,1.30351,0.297085,0.771248,,,3.24096,1.04438,1.81553,192.11000061035156,,,,,,,485.9999999999999,7.25373134328358,455,6.791044776119403,,,,,,,,,,,,,,,,,,,"Justin Martinez","24453",679885
"Lance McCullers Jr.","HOU",0,0,7,3.65625,39,11,0,1,,96,403,82,44,39,11,39,,4,98,9.1875,3.65625,2.51282,1.03125,0.243176,0.0967742,0.14640197902917862,0.227778,1.26042,0.282869,0.729167,,,3.95815,1.02271,1.08087,660.1300048828125,,,,,,,432.90000000000015,4.509375000000001,408,4.25,,,,,,,,,,,,,,,,,,,"Lance McCullers Jr.","14120",621121
"Kyle Freeland","COL",7,12,10,5.42534,28,28,0,0,,148,648,172,97,89,25,42,,6,104,6.32165,2.55993,2.46946,1.51231,0.15988,0.0647428,0.09513701498508453,0.287297,1.4524,0.312975,0.652337,,,4.9301,1.01676,0.697375,748.3599853515625,,,,,,,404.50000000000006,2.7331081081081083,479,3.2364864864864864,,,,,,,,,,,,,,,,,,,"Kyle Freeland","16256",607536
"Steven Matz","STL",3,3,9,4.28152,42,18,0,1,,115,493,115,60,55,14,37,,5,97,7.5543,2.85631,2.64478,1.11564,0.195909,0.0740738,0.12183476239442825,0.255419,1.31946,0.296666,0.698014,,,4.18272,1.00877,0.906689,640.5499877929688,,,,,,,451.79999999999995,3.9286956521739125,465,4.043478260869565,,,,,,,,,,,,,,,,,,,"Steven Matz","13361",571927
"Chris Martin","TEX",3,3,0,3.36448,58,0,20,6,,58,238,52,24,22,6,14,,2,59,9.21792,2.1208,4.34643,0.985452,0.249598,0.057426,0.19217217341065407,0.232879,1.12713,0.290228,0.738137,,,3.3675,1.00706,0.943969,345.8900146484375,,,,,,,414.2000000000001,7.1413793103448295,406,7,,,,,,,,,,,,,,,,,,,"Chris Martin","11847",455119
"Rhett Lowder","CIN",3,4,9,4.68194,42,18,0,1,,116,498,118,66,60,16,41,,5,90,6.97826,3.17503,2.19786,1.22894,0.180712,0.0822218,0.09849027544260025,0.260562,1.3671,0.294465,0.679386,,,4.58426,0.981005,0.836538,463.8299865722656,,,,,,,400.8000000000001,3.4551724137931044,418,3.603448275862069,,,,,,,,,,,,,,,,,,,"Rhett Lowder","33876",695076
"Trevor Megill","MIL",3,3,0,3.13589,64,0,28,2,,64,268,49,24,22,7,26,,3,79,11.065,3.6268,3.05091,1.00083,0.293599,0.0962334,0.1973656788468361,0.203386,1.16337,0.27072,0.776837,,,3.49976,0.977587,1.5192,115.33999633789062,,,,,,,479.1,7.4859375,448,7,,,,,,,,,,,,,,,,,,,"Trevor Megill","17722",656730
"Hayden Birdsong","SFG",3,3,10,3.89216,40,18,0,1,,107,462,91,51,46,12,53,,5,117,9.82164,4.46452,2.19993,0.9978,0.252918,0.114966,0.13795149326324463,0.226034,1.34794,0.288708,0.734115,,,4.0631,0.974591,1.26158,408.54998779296875,,,,,,,471.60000000000014,4.40747663551402,443,4.140186915887851,,,,,,,,,,,,,,,,,,,"Hayden Birdsong","31635",806185
"Colin Rea","CHC",4,4,10,4.38768,31,19,0,1,,125,533,125,66,61,18,35,,5,101,7.26599,2.56516,2.83257,1.29614,0.188823,0.0666615,0.12216190248727798,0.253716,1.28667,0.286206,0.695077,,,4.40705,0.967499,0.889149,598.02001953125,,,,,,,464.6,3.7168,477,3.816,,,,,,,,,,,,,,,,,,,"Colin Rea","12317",607067
"Clayton Kershaw","LAD",5,4,7,3.88684,13,13,0,0,,68,283,61,32,29,9,20,,3,63,8.39921,2.62428,3.20058,1.2117,0.223453,0.0698165,0.15363667905330658,0.235901,1.1981,0.278165,0.719486,,,4.05129,0.959046,0.994755,508.0400085449219,,,,,,,290.9000000000001,4.2779411764705895,280,4.117647058823529,,,,,,,,,,,,,,,,,,,"Clayton Kershaw","2036",477132
"Javier Assad","CHC",4,4,12,4.29703,47,23,0,1,,143,622,138,75,68,18,56,,7,121,7.57717,3.50568,2.1614,1.13387,0.194081,0.0897939,0.10428667068481445,0.246404,1.35095,0.284751,0.706192,,,4.4288,0.957341,1.02279,587.0900268554688,,,,,,,535,3.7412587412587412,538,3.762237762237762,,,,,,,,,,,,,,,,,,,"Javier Assad","21741",665871
"Raisel Iglesias","ATL",4,3,0,3.31026,68,0,32,1,,68,276,56,27,25,8,20,,3,74,9.75008,2.60336,3.74519,1.01942,0.26691,0.0712675,0.19564297050237656,0.221284,1.11431,0.281131,0.745589,,,3.46341,0.950734,1.4143,50.470001220703125,,,,,,,502.20000000000005,7.385294117647059,479,7.044117647058823,,,,,,,,,,,,,,,,,,,"Raisel Iglesias","17130",628452
"Chase Dollander","COL",5,6,7,4.59086,16,16,0,0,,87,385,83,49,44,12,41,,4,90,9.30673,4.26396,2.18265,1.289,0.234029,0.107222,0.12680666148662567,0.244269,1.42516,0.297389,0.708795,,,4.53151,0.950584,1.11581,999,,,,,,,325.40000000000003,3.7402298850574716,324,3.7241379310344827,,,,,,,,,,,,,,,,,,,"Chase Dollander","sa3023361",801403
"Ben Lively","CLE",8,10,12,4.70388,26,26,0,0,,141,611,147,80,73,20,45,,6,105,6.70459,2.90226,2.31013,1.30362,0.171352,0.0741741,0.09717751294374466,0.262043,1.36556,0.290618,0.683459,,,4.66036,0.919183,0.592516,525.3400268554688,,,,,,,472.2000000000001,3.3489361702127667,502,3.5602836879432624,,,,,,,,,,,,,,,,,,,"Ben Lively","14932",594902
"Michael Soroka","WSN",3,3,8,4.30117,52,15,0,1,,119,513,114,62,57,15,46,,6,110,8.34554,3.48969,2.39149,1.17047,0.214258,0.0895921,0.12466626614332199,0.246581,1.34785,0.292649,0.70843,,,4.30519,0.911016,0.792471,510.260009765625,,,,,,,467.69999999999993,3.9302521008403355,468,3.9327731092436973,,,,,,,,,,,,,,,,,,,"Michael Soroka","18383",647336
"Bubba Chandler","PIT",5,5,8,4.12168,15,15,0,0,,77,334,70,38,35,8,36,,4,74,8.69025,4.18827,2.0749,0.997612,0.221609,0.106805,0.11480467021465302,0.239288,1.38484,0.292334,0.719424,,,4.22012,0.910514,1.11224,293.7699890136719,,,,,,,317.4000000000001,4.122077922077923,309,4.012987012987013,,,,,,,,,,,,,,,,,,,"Bubba Chandler","sa3017428",696149
"Tyler Anderson","LAA",9,12,13,4.84174,29,29,0,0,,170,735,168,100,91,28,63,,8,132,7.01654,3.34452,2.09792,1.46543,0.18024,0.0859134,0.09432612359523773,0.252844,1.35971,0.278292,0.682242,,,4.97653,0.905135,0.654675,493.1099853515625,,,,,,,527.8,3.104705882352941,537,3.1588235294117646,,,,,,,,,,,,,,,,,,,"Tyler Anderson","12880",542881
"Hayden Wesneski","HOU",3,3,8,3.93342,56,13,0,1,,113,477,102,54,49,15,37,,5,106,8.45872,2.93752,2.87955,1.19418,0.22229,0.0771962,0.14509382843971252,0.235367,1.23444,0.27836,0.721947,,,4.12182,0.898888,0.975635,417.42999267578125,,,,,,,476.50000000000006,4.216814159292036,460,4.070796460176991,,,,,,,,,,,,,,,,,,,"Hayden Wesneski","27581",669713
"Osvaldo Bido","ATH",3,3,9,3.89243,42,16,0,1,,113,490,101,53,49,14,46,,5,110,8.76387,3.63216,2.41285,1.14048,0.224715,0.0931323,0.13158221542835236,0.228959,1.29256,0.273975,0.735492,,,4.21809,0.888844,1.11597,454.2799987792969,,,,,,,472.4,4.180530973451328,454,4.017699115044247,,,,,,,,,,,,,,,,,,,"Osvaldo Bido","23150",674370
"Spencer Turnbull",,5,4,7,4.08148,13,13,0,0,,73,312,67,36,33,9,28,,3,70,8.70322,3.44395,2.52711,1.13503,0.226058,0.0894531,0.13660451769828796,0.239193,1.30337,0.288304,0.717114,,,4.1576,0.885311,0.937679,641.5999755859375,,,,,,,302.30000000000007,4.14109589041096,295,4.041095890410959,,,,,,,,,,,,,,,,,,,"Spencer Turnbull","16207",605513
"Aaron Ashby","MIL",3,2,8,3.84347,47,13,0,1,,107,470,91,50,46,9,61,,6,108,9.09338,5.13695,1.77019,0.794172,0.229439,0.129613,0.09982657432556152,0.22658,1.4272,0.28651,0.736976,,,4.16441,0.872908,1.22493,428.1499938964844,,,,,,,463.5,4.331775700934579,437,4.08411214953271,,,,,,,,,,,,,,,,,,,"Aaron Ashby","23550",676879
"JP Sears","ATH",9,12,14,4.69546,31,31,0,0,,175,746,175,100,91,29,50,,7,142,7.32667,2.58786,2.83116,1.51637,0.190782,0.0673863,0.12339536100625992,0.254998,1.29142,0.282777,0.683624,,,4.71929,0.866922,0.400298,495.739990234375,,,,,,,596.3,3.407428571428571,611,3.4914285714285715,,,,,,,,,,,,,,,,,,,"JP Sears","23429",676664
"Robert Garcia","TEX",3,3,0,3.36866,64,0,8,10,,64,268,53,26,24,7,24,,3,73,10.2477,3.40822,3.00678,0.96758,0.271913,0.0904336,0.18147987127304077,0.218093,1.19954,0.28334,0.753772,,,3.55808,0.863028,1.0404,512.8300170898438,,,,,,,394.7,6.1671875,374,5.84375,,,,,,,,,,,,,,,,,,,"Robert Garcia","23363",676395
"Antonio Senzatela","COL",4,7,9,5.335,35,23,0,1,,126,561,147,82,75,18,44,,6,89,6.33824,3.1088,2.03881,1.30434,0.158739,0.077859,0.08088051527738571,0.28727,1.50748,0.318251,0.659244,,,4.816,0.858741,0.567632,999,,,,,,,360.8000000000001,2.8634920634920644,428,3.3968253968253967,,,,,,,,,,,,,,,,,,,"Antonio Senzatela","15488",622608
"Matthew Liberatore","STL",3,3,4,3.574,65,5,2,12,,84,360,75,37,33,8,31,,4,82,8.72658,3.33367,2.61771,0.902359,0.227046,0.0867347,0.14031140506267548,0.230577,1.25922,0.283157,0.7378,,,3.77818,0.858669,1.12888,706.719970703125,,,,,,,445.20000000000005,5.300000000000001,433,5.154761904761905,,,,,,,,,,,,,,,,,,,"Matthew Liberatore","22294",669461
"Pete Fairbanks","TBR",3,3,0,3.02311,60,0,22,7,,60,249,46,22,20,6,23,,3,69,10.3788,3.50083,2.96467,0.850879,0.27788,0.0937305,0.18414971232414246,0.206813,1.15748,0.273059,0.771229,,,3.3914,0.85174,1.28118,147.97999572753906,,,,,,,448.6,7.4766666666666675,420,7,,,,,,,,,,,,,,,,,,,"Pete Fairbanks","17998",664126
"Jordan Montgomery","ARI",3,3,8,4.56251,42,16,0,1,,118,507,125,65,60,15,36,,5,92,6.98717,2.70699,2.58116,1.12241,0.180943,0.0701014,0.11084119975566864,0.268403,1.36004,0.306866,0.680205,,,4.26725,0.850334,0.708793,431.5299987792969,,,,,,,428.70000000000005,3.6330508474576275,460,3.8983050847457625,,,,,,,,,,,,,,,,,,,"Jordan Montgomery","16511",656756
"Cade Cavalli","WSN",2,2,7,4.16473,30,13,0,1,,85,367,80,43,39,11,35,,4,83,8.74008,3.66155,2.38699,1.11499,0.224722,0.0941446,0.1305774450302124,0.241757,1.34185,0.292554,0.715871,,,4.19639,0.849322,0.82106,615.489990234375,,,,,,,338.70000000000005,3.9847058823529418,335,3.9411764705882355,,,,,,,,,,,,,,,,,,,"Cade Cavalli","27473",676917
"Jeremiah Estrada","SDP",3,3,0,3.03679,63,0,3,13,,63,261,44,23,21,7,29,,3,86,12.2205,4.12161,2.96499,0.954481,0.327754,0.110541,0.21721287071704865,0.193464,1.1617,0.274965,0.782809,,,3.34535,0.848639,1.14127,434.32000732421875,,,,,,,408.70000000000005,6.487301587301588,367,5.825396825396825,,,,,,,,,,,,,,,,,,,"Jeremiah Estrada","22210",669093
"Ben Joyce","LAA",3,3,0,3.0546,62,0,7,10,,62,262,45,23,21,5,32,,3,75,10.9526,4.59174,2.38528,0.795128,0.287981,0.120733,0.1672484576702118,0.197993,1.23602,0.270047,0.777933,,,3.56076,0.843206,1.38978,182.7899932861328,,,,,,,400.29999999999995,6.4564516129032254,365,5.887096774193548,,,,,,,,,,,,,,,,,,,"Ben Joyce","31461",690829
"A.J. Puk","ARI",3,3,0,3.27057,64,0,17,7,,64,266,52,25,23,7,23,,3,75,10.491,3.17734,3.3018,0.957198,0.280622,0.0849907,0.19563153386116028,0.21737,1.16967,0.285843,0.757036,,,3.40876,0.838154,1.31536,257.6600036621094,,,,,,,437.3,6.8328125,414,6.46875,,,,,,,,,,,,,,,,,,,"A.J. Puk","19343",640462
"Garrett Whitlock","BOS",4,3,0,3.50561,67,0,2,16,,67,277,61,29,26,7,17,,3,68,9.15753,2.29,3.99891,1.00674,0.246111,0.0615445,0.18456630781292915,0.236095,1.16089,0.293209,0.73232,,,3.47065,0.83328,0.898704,587.739990234375,,,,,,,401.0999999999999,5.986567164179103,394,5.880597014925373,,,,,,,,,,,,,,,,,,,"Garrett Whitlock","20191",676477
"Aaron Bummer","ATL",3,3,0,3.19347,61,0,1,14,,61,260,52,24,22,5,25,,3,71,10.4252,3.69409,2.82212,0.674409,0.271767,0.0962989,0.17546817660331726,0.224485,1.26465,0.302996,0.756289,,,3.19536,0.826558,1.03408,748.4000244140625,,,,,,,373.7000000000001,6.126229508196723,359,5.885245901639344,,,,,,,,,,,,,,,,,,,"Aaron Bummer","16258",607481
"Camilo Doval","SFG",3,3,0,3.02689,62,0,10,12,,62,262,49,23,21,4,28,,3,75,10.8585,4.11906,2.63616,0.628887,0.285508,0.108304,0.17720388621091843,0.213307,1.25121,0.296123,0.766332,,,3.17878,0.825278,1.12941,379.8299865722656,,,,,,,437.19999999999993,7.051612903225806,413,6.661290322580645,,,,,,,,,,,,,,,,,,,"Camilo Doval","21992",666808
"Bryse Wilson","CHW",2,2,7,4.42641,39,13,0,1,,100,431,101,54,49,14,30,,4,80,7.21223,2.6639,2.7074,1.30352,0.185348,0.06846,0.11688835918903351,0.254359,1.30939,0.285905,0.697812,,,4.46477,0.824518,0.548289,746.8900146484375,,,,,,,367.19999999999993,3.6719999999999993,380,3.8,,,,,,,,,,,,,,,,,,,"Bryse Wilson","19990",669060
"Marcus Stroman","NYY",3,3,8,4.57979,42,16,0,1,,115,500,118,64,59,14,42,,5,86,6.74634,3.28677,2.05258,1.13336,0.172634,0.0841058,0.08852776139974594,0.259952,1.38709,0.293224,0.686576,,,4.53742,0.809685,0.452829,588.4000244140625,,,,,,,406.99999999999994,3.5391304347826082,428,3.7217391304347824,,,,,,,,,,,,,,,,,,,"Marcus Stroman","13431",573186
"Bailey Falter","PIT",4,5,9,4.56969,43,19,0,1,,123,523,124,68,62,18,36,,5,91,6.6571,2.62779,2.53335,1.2989,0.173889,0.0686401,0.10524916648864746,0.258369,1.30453,0.286071,0.680253,,,4.56739,0.808466,0.805442,699.9600219726562,,,,,,,429.4000000000001,3.4910569105691063,444,3.6097560975609757,,,,,,,,,,,,,,,,,,,"Bailey Falter","20070",663559
"Cal Quantrill","MIA",8,10,11,4.8489,26,26,0,0,,139,610,146,82,75,19,52,,6,102,6.63342,3.3647,1.97147,1.25021,0.167572,0.0849986,0.08257391303777695,0.265228,1.42892,0.295342,0.680851,,,4.75944,0.80678,0.697183,708.510009765625,,,,,,,445.30000000000007,3.203597122302159,478,3.4388489208633093,,,,,,,,,,,,,,,,,,,"Cal Quantrill","19312",615698
"DJ Herz","WSN",3,3,10,4.29156,40,19,0,1,,115,502,100,60,55,15,62,,6,118,9.23692,4.82942,1.91264,1.14873,0.235519,0.123138,0.11238036304712296,0.229336,1.40109,0.281718,0.720123,,,4.53769,0.799054,0.935807,319.3399963378906,,,,,,,442.5,3.847826086956522,416,3.617391304347826,,,,,,,,,,,,,,,,,,,"DJ Herz","26389",687792
"Lucas Erceg","KCR",4,3,0,3.56157,67,0,11,10,,67,285,58,29,27,5,30,,3,71,9.52949,4.02788,2.36588,0.71991,0.248918,0.105212,0.1437067836523056,0.23209,1.31982,0.302454,0.734866,,,3.57486,0.792798,1.00594,202.97999572753906,,,,,,,421.49999999999994,6.291044776119402,408,6.08955223880597,,,,,,,,,,,,,,,,,,,"Lucas Erceg","19360",668674
"Jackson Jobe","DET",4,4,10,4.23023,31,21,0,1,,111,481,101,57,52,14,48,,5,97,7.90191,3.90118,2.02552,1.15872,0.201998,0.0997263,0.1022714152932167,0.237177,1.35015,0.275672,0.715254,,,4.52892,0.792748,0.956844,274.1700134277344,,,,,,,425.6,3.8342342342342346,412,3.7117117117117115,,,,,,,,,,,,,,,,,,,"Jackson Jobe","30203",695549
