Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Luis Castillo","SEA",12,10,18,3.56049,31,31,0,0,,181,749,160,78,72,22,52,,7,184,9.15095,2.56044,3.57397,1.11645,0.246272,0.068907,0.177364744246006,0.231722,1.16681,0.284332,0.744276,,,3.70864,2.82243,2.79108,92.08999633789062,,,,,,,843.8000000000002,4.661878453038675,810,4.475138121546961,,,,,,,,,,,,,,,,,,,"Luis Castillo","15689",622491
"Hunter Brown","HOU",12,9,16,3.71058,29,29,0,0,,166,701,150,74,69,19,59,,6,171,9.28369,3.17122,2.92748,1.00286,0.244541,0.0835329,0.16100764274597168,0.23642,1.2578,0.295519,0.734921,,,3.71728,2.82099,2.77825,98.79000091552734,,,,,,,751.7,4.5283132530120485,730,4.397590361445783,,,,,,,,,,,,,,,,,,,"Hunter Brown","25880",686613
"Freddy Peralta","MIL",11,10,17,3.76374,31,31,0,0,,171,712,140,77,72,23,63,,8,195,10.2548,3.30186,3.10578,1.19877,0.273923,0.0881978,0.18572508543729782,0.219123,1.18741,0.278049,0.737443,,,3.86422,2.76738,3.01403,97.94000244140625,,,,,,,795.5,4.652046783625731,733,4.286549707602339,,,,,,,,,,,,,,,,,,,"Freddy Peralta","18679",642547
"Yusei Kikuchi","LAA",10,10,16,3.92249,31,31,0,0,,169,711,157,79,74,25,54,,5,189,10.066,2.87256,3.50421,1.32646,0.265715,0.0758275,0.18988795578479767,0.240806,1.24839,0.301522,0.747259,,,3.89677,2.73937,2.69406,155.49000549316406,,,,,,,735.9000000000001,4.354437869822486,721,4.266272189349112,,,,,,,,,,,,,,,,,,,"Yusei Kikuchi","20633",579328
"Spencer Schwellenbach","ATL",12,8,16,3.70973,29,29,0,0,,165,683,156,74,68,20,38,,8,159,8.67351,2.07452,4.18097,1.10726,0.232983,0.0557247,0.17725850641727448,0.244331,1.17364,0.295712,0.725571,,,3.66754,2.7219,3.01544,83.52999877929688,,,,,,,749.4,4.541818181818182,745,4.515151515151516,,,,,,,,,,,,,,,,,,,"Spencer Schwellenbach","31846",680885
"Seth Lugo","KCR",11,11,17,3.98075,31,31,0,0,,188,794,187,90,83,23,52,,7,161,7.69788,2.49991,3.07927,1.08582,0.202456,0.0657479,0.1367076113820076,0.254786,1.27345,0.298449,0.718692,,,3.97476,2.69146,3.05022,187.4499969482422,,,,,,,767.1000000000001,4.080319148936171,786,4.180851063829787,,,,,,,,,,,,,,,,,,,"Seth Lugo","12447",607625
"Zach Eflin","BAL",11,9,16,3.83382,29,29,0,0,,174,719,176,80,74,23,30,,5,145,7.4858,1.54099,4.85778,1.20807,0.201258,0.0414301,0.15982810035347939,0.257541,1.18366,0.296174,0.725722,,,3.85285,2.65438,2.50836,186.1300048828125,,,,,,,732.1000000000003,4.207471264367817,756,4.344827586206897,,,,,,,,,,,,,,,,,,,"Zach Eflin","13774",621107
"MacKenzie Gore","WSN",10,10,17,3.85853,31,31,0,0,,167,711,151,77,71,20,63,,7,178,9.61047,3.38865,2.83608,1.0875,0.250227,0.0882299,0.16199694573879242,0.23481,1.28022,0.294312,0.735587,,,3.85799,2.63962,2.80456,201.5500030517578,,,,,,,743.1999999999999,4.450299401197604,721,4.317365269461078,,,,,,,,,,,,,,,,,,,"MacKenzie Gore","22201",669022
"Brandon Woodruff","MIL",9,8,15,3.60944,26,26,0,0,,151,622,132,66,61,21,43,,6,167,9.95603,2.5306,3.93426,1.23725,0.26902,0.0683789,0.20064151287078857,0.229608,1.15184,0.287722,0.746951,,,3.70147,2.63812,2.87508,235.57000732421875,,,,,,,702.9000000000001,4.654966887417219,669,4.430463576158941,,,,,,,,,,,,,,,,,,,"Brandon Woodruff","16162",605540
"Nick Martinez","CIN",10,9,11,3.99549,49,23,0,1,,168,707,168,80,74,21,43,,6,143,7.69808,2.3064,3.33771,1.11409,0.202867,0.0607804,0.1420869119465351,0.255798,1.25992,0.298818,0.718689,,,3.94295,2.62738,2.50795,338.54998779296875,,,,,,,691.1000000000001,4.113690476190477,710,4.226190476190476,,,,,,,,,,,,,,,,,,,"Nick Martinez","12730",607259
