Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Aaron Judge","NYY",145.794,637.98,519.259,148.176,72.9506,24.279,0.67625,50.2703,106.936,120.455,106.682,11.4375,163.22,6.17772,4.57051,0.416602,9.21741,6.34249,1.9274,0.285361,0.167218,0.255839,0.653607,0.409989,0.625157,0.430183,1.03515,0.339797,3.15567,0.31548,,-0.888333,136.25,61.6203,186.384,-0.888333,-5.25,62.170535147190094,-12.458887100219727,7.33055,3.359999895095825,,,,,,,1199.9,8.21849315,1199.9,8.21849315,,,,,,,,,,,,,,,,,,,"Aaron Judge","15640",592450
"Gunnar Henderson","BAL",152.077,664.574,585.024,156.486,87.6751,30.6971,5.66888,32.4447,100.644,92.6512,68.9733,1.37879,154.997,5.83706,4.25221,0.48699,11.8813,15.1016,4.06634,0.267486,0.103786,0.233228,0.444997,0.348292,0.505714,0.365333,0.854005,0.238228,6.00457,0.308687,,0.101912,107.242,29.5013,143.398,0.101912,1.19,33.10202285647392,8.230601787567139,6.55675,5.570000171661377,,,,,,,955.8,6.288157894,955.8,6.288157894,,,,,,,,,,,,,,,,,,,"Gunnar Henderson","26289",683002
"Juan Soto","NYM",152.829,674.099,537.709,143.187,82.3671,26.9005,2.01236,31.9072,102.401,90.139,127.538,7.09762,114.499,4.51002,3.59314,0.748994,15.2258,7.30437,3.36895,0.266291,0.189198,0.169855,1.11388,0.408755,0.501822,0.392064,0.910577,0.235531,3.65441,0.281796,,-1.53981,123.282,44.427,157.066,-1.53981,-0.31,44.460628151893616,-8.34805828332901,6.04802,8.300000190734863,,,,,,,1057.2,6.909803921,1057.2,6.909803921,,,,,,,,,,,,,,,,,,,"Juan Soto","20123",665742
"Bobby Witt Jr.","KCR",153.199,667.874,607.75,175.65,104.322,35.1322,7.92764,28.2682,104.801,90.6576,47.0652,3.79043,111.603,6.45742,5.82461,0.7765,6.76653,37.4823,10.5993,0.289017,0.0704702,0.167102,0.42172,0.343537,0.512451,0.363435,0.855988,0.223434,7.50074,0.311127,,1.98783,106.754,28.6275,134.97,1.98783,0.34,28.71115791797638,7.432546466588974,6.03221,1.4900000095367432,,,,,,,986.4,6.447058823,986.4,6.447058823,,,,,,,,,,,,,,,,,,,"Bobby Witt Jr.","25764",677951
"Shohei Ohtani","LAD",145.497,644.84,554.272,160.633,84.236,28.0829,5.91903,42.3954,117.131,109.108,79.6216,11.539,142.876,5.13441,3.9847,0.603391,7.87914,31.0072,11.7974,0.289809,0.123475,0.221569,0.557276,0.381624,0.591299,0.406067,0.972923,0.301489,6.96199,0.317004,,0.18073,125.198,49.7663,164.676,0.18073,0,50.052430748939514,-13.789678573608398,5.9629,1.5700000524520874,,,,,,,1138.1,7.848965517,1138.1,7.848965517,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"José Ramírez","CLE",152.65,661.565,590.39,162.628,92.647,35.17,3.75585,31.0554,96.9472,95.3436,60.5467,12.5655,77.7431,3.9427,6.04714,0.548592,7.06473,31.341,9.24859,0.275459,0.0915204,0.117514,0.778805,0.343635,0.505558,0.356799,0.849193,0.230099,5.94318,0.269816,,1.38144,102.212,24.8235,136.014,1.38144,4.9,28.642578601837158,6.666782379150391,5.92432,5.230000019073486,,,,,,,967.2,6.321568627,967.2,6.321568627,,,,,,,,,,,,,,,,,,,"Jose Ramirez","13510",608070
"Mookie Betts","LAD",148.441,653.031,564.732,154.508,92.0435,31.9211,2.84603,27.6974,95.6907,89.3483,75.028,1.39314,87.8107,7.18637,5.32338,0.594363,8.8792,14.2029,3.55406,0.273595,0.114892,0.134466,0.854429,0.362921,0.487335,0.366295,0.850256,0.213739,5.08666,0.278982,,0.036851,105.885,29.4942,137.906,0.036851,-1.27,29.637839384377003,5.0827155113220215,5.8318,12.640000343322754,,,,,,,937.5,6.334459459,937.5,6.334459459,,,,,,,,,,,,,,,,,,,"Mookie Betts","13611",605141
"Yordan Alvarez","HOU",135.61,591.149,506.177,151.814,83.5451,31.6364,1.37522,35.2576,90.1539,99.149,70.2325,9.23541,97.393,8.87581,5.4317,0.432341,10.1242,2.15657,0.733435,0.299924,0.118807,0.164752,0.721124,0.39092,0.576823,0.40625,0.967742,0.276899,2.8133,0.307572,,-1.07657,114.861,45.71,171.101,-1.07657,-0.07,47.01577925682068,-13.508964844048023,5.49573,17.770000457763672,,,,,,,1010.7,7.431617647,1010.7,7.431617647,,,,,,,,,,,,,,,,,,,"Yordan Alvarez","19556",670541
"Cal Raleigh","SEA",141.768,572.609,506.397,111.252,58.0517,22.2074,0.777979,30.2151,66.1502,86.4773,56.6175,2.04106,161.606,4.7209,4.45972,0.41416,6.70503,2.731,0.681063,0.219694,0.0988764,0.282227,0.350343,0.301629,0.44562,0.32135,0.74725,0.225927,2.89403,0.254007,,-0.655803,72.1312,5.14854,116.215,-0.655803,15.99,9.96772587299347,23.136740684509277,5.39034,86.80999755859375,,,,,,,656,4.619718309,656,4.619718309,,,,,,,,,,,,,,,,,,,"Cal Raleigh","21534",663728
"Corey Seager","TEX",126.473,549.602,483.685,136.461,77.811,27.0199,0.908419,30.7214,75.8198,86.5512,54.1614,7.52099,94.2596,4.73856,4.22385,0.436103,10.6475,1.10605,0.497838,0.282127,0.0985466,0.171505,0.574598,0.357274,0.532292,0.375434,0.889566,0.250165,2.43548,0.291351,,-1.00004,93.1571,28.8657,147.896,-1.00004,0.33,29.11987566947937,4.183442920446396,5.33167,51.599998474121094,,,,,,,831.9,6.602380952,831.9,6.602380952,,,,,,,,,,,,,,,,,,,"Corey Seager","13624",608369
"William Contreras","MIL",147.683,619.758,545.641,143.73,93.4527,27.4255,1.52228,21.3297,74.6863,83.0369,64.4742,2.21785,133.964,5.43325,3.32158,0.888168,15.1676,5.3693,1.57994,0.263415,0.104031,0.216155,0.481281,0.345206,0.436531,0.340152,0.781737,0.173116,3.39466,0.310922,,-0.837829,87.4493,14.9512,118.24,-0.837829,9.91,12.680227398872375,15.607646465301514,5.05301,23.979999542236328,,,,,,,758.4,5.124324324,758.4,5.124324324,,,,,,,,,,,,,,,,,,,"William Contreras","20503",661388
"Kyle Tucker","CHC",148.038,642.023,552.514,152.107,86.8355,31.1074,2.58748,31.5763,93.8591,98.1261,79.1247,5.87371,97.6117,3.01218,5.7094,0.423499,8.83968,22.2922,5.33459,0.275299,0.123243,0.152038,0.810606,0.3658,0.512418,0.373638,0.878217,0.237118,5.4129,0.280933,,1.01066,107.894,32.7916,143.696,1.01066,0.79,34.557653069496155,-7.2179030776023865,5.03167,8.130000114440918,,,,,,,979.8,6.62027027,979.8,6.62027027,,,,,,,,,,,,,,,,,,,"Kyle Tucker","18345",663656
"Vladimir Guerrero Jr.","TOR",153.668,666.464,585.905,173.066,108.78,33.1963,0.923744,30.1662,94.1413,98.8788,68.1156,6.94271,91.6072,7.48436,4.45463,0.504334,16.5679,5.58725,2.03716,0.295382,0.102204,0.137453,0.743562,0.373395,0.509653,0.376924,0.883048,0.214271,3.15731,0.304959,,-1.10802,113.764,35.8026,150.275,-1.10802,-0.03,37.23007929325104,-10.997816352173686,5.00372,14.979999542236328,,,,,,,997,6.474025974,997,6.474025974,,,,,,,,,,,,,,,,,,,"Vladimir Guerrero Jr.","19611",665489
"Julio Rodríguez","SEA",147.362,640.763,581.372,159.689,102.245,28.3022,2.63504,26.5065,88.7195,83.7317,46.5456,2.81016,155.95,9.0305,3.33891,0.475977,10.2283,29.2666,7.10792,0.274676,0.072641,0.243381,0.298466,0.336201,0.469201,0.346389,0.805402,0.194526,6.00672,0.331089,,1.75115,93.6294,18.6742,133.827,1.75115,-1.71,26.551979303359985,0.37654972076416016,4.98715,13.319999694824219,,,,,,,870.6,5.922448979,870.6,5.922448979,,,,,,,,,,,,,,,,,,,"Julio Rodriguez","23697",677594
"Francisco Lindor","NYM",152.768,671.035,593.599,150.985,90.3368,29.5807,2.11192,28.9555,92.1167,85.6196,57.4972,1.08758,130.131,9.6289,5.17663,0.559821,9.7859,22.8684,6.39168,0.254355,0.0856844,0.193925,0.441842,0.327543,0.457643,0.33885,0.785185,0.203287,5.448,0.277536,,0.750824,93.9811,15.4847,121.249,0.750824,1.04,17.801837861537933,7.872028350830078,4.9594,15.34000015258789,,,,,,,850.5,5.558823529,850.5,5.558823529,,,,,,,,,,,,,,,,,,,"Francisco Lindor","12916",596019
"Adley Rutschman","BAL",145.552,613.36,536.739,138.633,90.4095,27.5833,1.59,19.0504,72.6815,73.0288,66.2432,2.89781,97.6663,4.81568,4.9853,0.576669,11.6956,1.50813,0.580653,0.258288,0.108001,0.159232,0.67826,0.342196,0.422082,0.332869,0.764278,0.163794,2.56557,0.281366,,-1.18505,82.9511,11.2015,120.562,-1.18505,8.13,13.245612502098083,14.26953935623169,4.95339,66.05999755859375,,,,,,,726.6,4.976712328,726.6,4.976712328,,,,,,,,,,,,,,,,,,,"Adley Rutschman","26288",668939
"Ketel Marte","ARI",141.018,613.803,538.475,148.224,86.2835,30.0371,3.20119,28.7019,86.6714,94.553,64.1833,3.70059,111.708,5.8503,4.23375,0.517761,12.5934,5.9501,1.9127,0.275265,0.104567,0.181993,0.574564,0.356197,0.502843,0.367082,0.859041,0.227578,4.41525,0.297097,,-0.78915,99.9128,28.1113,135.103,-0.78915,-0.27,24.975988924503326,0.37568673491477966,4.72929,32.130001068115234,,,,,,,883.3,6.264539007,883.3,6.264539007,,,,,,,,,,,,,,,,,,,"Ketel Marte","13613",606466
"Fernando Tatis Jr.","SDP",145.164,629.007,561.783,150.593,87.4828,29.4614,2.16724,31.4817,96.3805,88.7586,55.6,0.996951,141.924,6.8713,3.94489,0.80793,10.5446,25.9732,5.85646,0.268063,0.0883933,0.225631,0.39176,0.339167,0.496338,0.358163,0.835505,0.228275,5.8482,0.303606,,1.6471,97.8725,24.2925,134.412,1.6471,3.9,27.53053081035614,-3.2018637657165527,4.67592,10.869999885559082,,,,,,,892.1,6.152413793,892.1,6.152413793,,,,,,,,,,,,,,,,,,,"Fernando Tatis Jr.","19709",665487
"Corbin Carroll","ARI",150.102,652.599,569.662,146.81,86.0558,30.2742,8.72342,21.7564,101.52,73.9345,66.1479,1.43492,129.279,9.30426,4.02584,3.45862,9.26998,40.0314,7.29828,0.257714,0.101361,0.198098,0.511669,0.342394,0.45606,0.345237,0.798454,0.198346,8.1638,0.295877,,3.78707,94.754,18.4142,120.4,3.78707,6.95,19.70685887336731,0.579930305480957,4.33963,8.90999984741211,,,,,,,879.7,5.864666666,879.7,5.864666666,,,,,,,,,,,,,,,,,,,"Corbin Carroll","25878",682998
"Ronald Acuña Jr.","ATL",116.932,524.769,453.87,129.496,83.6188,24.067,1.82511,19.9852,87.8114,61.488,58.9511,1.73625,93.8325,8.44362,2.92411,0.461949,8.92182,41.2784,10.4265,0.285316,0.112337,0.178807,0.628259,0.375611,0.478483,0.36997,0.854094,0.193167,6.58813,0.319296,,2.85471,86.64,25.2535,137.489,2.85471,3.3,26.37967014312744,-2.4789879322052,4.27322,32.77000045776367,,,,,,,788.3,6.737606837,788.3,6.737606837,,,,,,,,,,,,,,,,,,,"Ronald Acuna Jr.","18401",660670
"Francisco Alvarez","NYM",122.924,465.09,415.043,93.1949,56.6813,16.9577,0.690814,18.8652,52.4513,58.198,40.2901,1.02333,119,6.09955,3.16108,0.496065,9.12621,1.34927,0.491895,0.224543,0.0866285,0.255864,0.338573,0.300444,0.40509,0.307324,0.705534,0.180547,2.72678,0.265142,,-0.734769,53.3366,-1.06874,100.03,-0.734769,16.83,-0.7178987003862858,25.715831756591797,4.18129,157.8300018310547,,,,,,,479.3,3.896747967,479.3,3.896747967,,,,,,,,,,,,,,,,,,,"Francisco Alvarez","26121",682626
"Rafael Devers","BOS",146.844,637.505,561.761,151.224,85.1143,31.7125,2.16185,32.235,85.5955,100.049,64.9975,10.1105,136.199,6.7322,3.61369,0.400747,11.5381,3.1669,1.43055,0.269196,0.101956,0.213644,0.477224,0.349948,0.50549,0.362056,0.855438,0.236295,3.20265,0.299765,,-1.10409,101.192,26.6182,132.673,-1.10409,-0.47,22.728679656982422,-4.371448963880539,4.09071,34.619998931884766,,,,,,,907.5,6.173469387,907.5,6.173469387,,,,,,,,,,,,,,,,,,,"Rafael Devers","17350",646240
"Trea Turner","PHI",145.594,635.012,580.047,161.36,105.817,30.2773,2.74327,22.5224,86.7083,81.0913,38.9929,0.252659,123.669,5.65375,4.0449,0.598622,11.116,23.348,5.39227,0.278185,0.0614049,0.194751,0.3153,0.327651,0.456327,0.338232,0.783978,0.178142,5.89053,0.317053,,1.30016,88.6201,14.3376,116.73,1.30016,-2.45,14.004268169403076,4.2904627323150635,4.0734,26.510000228881836,,,,,,,806.6,5.524657534,806.6,5.524657534,,,,,,,,,,,,,,,,,,,"Trea Turner","16252",607208
"Austin Riley","ATL",149.824,647.521,578.326,154.098,90.8547,30.6687,2.2406,30.3341,88.0724,93.0165,53.7473,1.20124,154.967,9.82769,5.21652,0.403485,11.2529,1.35455,0.474918,0.266455,0.0830047,0.239324,0.346831,0.336373,0.484589,0.352374,0.820962,0.218133,3.00646,0.310776,,-1.13078,97.7363,21.9906,125.646,-1.13078,-3.38,18.726886749267578,-1.067901372909546,4.05077,30.829999923706055,,,,,,,861.6,5.744,861.6,5.744,,,,,,,,,,,,,,,,,,,"Austin Riley","18360",663586
"Bryce Harper","PHI",143.415,622.24,532.517,148.32,86.8477,32.6425,1.44634,27.3834,88.0108,89.7263,79.9585,9.34207,132.794,4.52251,4.45841,0.783572,11.4437,8.67699,4.84569,0.278526,0.128501,0.213412,0.602126,0.374605,0.499525,0.372265,0.87413,0.220998,3.61417,0.320958,,-1.5056,103.882,31.0936,139.637,-1.5056,1.27,27.987313747406006,-9.982346057891846,3.99955,22.059999465942383,,,,,,,909.1,6.357342657,909.1,6.357342657,,,,,,,,,,,,,,,,,,,"Bryce Harper","11579",547180
"Willy Adames","SFG",150.233,642.362,568.054,138.843,81.9529,28.6742,0.996993,27.2193,81.5052,82.8356,63.2301,1.82284,157.09,3.17465,5.27463,0.366626,8.47346,12.5214,2.8451,0.244419,0.0984337,0.244551,0.402508,0.320834,0.442157,0.329524,0.762991,0.197738,4.41841,0.286937,,0.195479,85.144,10.0017,113.426,0.195479,-1.82,10.508529126644135,5.135231614112854,3.8249,94.88999938964844,,,,,,,768.3,5.122,768.3,5.122,,,,,,,,,,,,,,,,,,,"Willy Adames","15986",642715
"Patrick Bailey","SFG",113.213,430.191,387.6,88.9067,61.0526,18.3637,0.787764,8.7026,42.28,41.3611,34.7471,0.573737,101.683,2.85169,3.63739,1.35518,7.71389,2.08717,0.563757,0.229378,0.0807713,0.236367,0.341721,0.294997,0.348178,0.283845,0.643175,0.118801,3.05759,0.285574,,-0.584961,41.205,-9.11796,82.6808,-0.584961,23.14,-9.494405627250671,31.87557029724121,3.79101,303.260009765625,,,,,,,367.9,3.255752212,367.9,3.255752212,,,,,,,,,,,,,,,,,,,"Patrick Bailey","27478",672275
"Freddie Freeman","LAD",148.706,651.175,565.731,161.019,103.697,33.7637,2.29649,21.2625,89.4343,85.0854,71.3577,8.95184,102.476,7.88877,5.58725,0.610767,11.5548,13.6455,3.42778,0.284622,0.109583,0.157371,0.696335,0.369319,0.465175,0.35801,0.834494,0.180553,4.68402,0.312251,,-0.0323791,101.242,25.0683,132.33,-0.0323791,1.45,25.142431288957596,-10.16916537284851,3.78596,25.299999237060547,,,,,,,898.2,6.028187919,898.2,6.028187919,,,,,,,,,,,,,,,,,,,"Freddie Freeman","5361",518692
"Will Smith","LAD",124.482,510.595,442.305,111.587,68.4882,21.6325,1.90067,19.566,64.4559,68.449,50.9369,2.7181,92.8048,10.4114,5.67544,0.433672,8.07863,1.73658,0.499161,0.252286,0.0997599,0.181758,0.54886,0.339536,0.442498,0.338278,0.782034,0.190212,3.19412,0.274191,,-0.85812,71.276,11.5476,119.049,-0.85812,0.14,10.77293711900711,8.858468666672707,3.78355,103.30000305175781,,,,,,,635.2,5.122580645,635.2,5.122580645,,,,,,,,,,,,,,,,,,,"Will Smith","19197",669257
"Isaac Paredes","HOU",141.039,593.371,513.192,124.154,76.3746,22.4585,0.689366,24.6314,73.4601,73.788,63.2906,1.13048,95.7405,11.7825,4.68685,0.419046,10.3243,0.958218,0.224438,0.241925,0.106663,0.16135,0.661064,0.335992,0.432363,0.335264,0.768355,0.190438,2.24936,0.250367,,-1.08562,81.3913,11.98,121.167,-1.08562,0.87,13.28564715385437,3.0465277433395386,3.72962,201.60000610351562,,,,,,,712.8,5.055319148,712.8,5.055319148,,,,,,,,,,,,,,,,,,,"Isaac Paredes","20036",670623
"Manny Machado","SDP",148.131,631.216,571.274,150.142,94.434,25.9222,1.02113,28.7651,81.0866,88.2876,50.9432,3.85863,121.525,2.28601,5.4334,0.501889,11.1244,8.67528,2.23251,0.26282,0.0807064,0.192525,0.4192,0.322845,0.462829,0.33615,0.785674,0.200009,3.98853,0.284644,,-0.304091,87.0327,13.1943,119.595,-0.304091,-0.38,14.486736595630646,0.36594873666763306,3.70486,38.470001220703125,,,,,,,793.2,5.359459459,793.2,5.359459459,,,,,,,,,,,,,,,,,,,"Manny Machado","11493",592518
"Bo Bichette","TOR",139.973,599.579,557.423,155.782,108.471,29.776,1.11444,16.4204,73.6662,71.9642,33.7105,0.919724,112.359,3.71913,4.20006,0.501422,13.2199,11.9508,2.89258,0.279468,0.0562235,0.187396,0.300025,0.322528,0.425257,0.323833,0.747785,0.145789,4.51877,0.321967,,0.074385,76.7267,6.58912,112.929,0.074385,-0.12,8.944584153592587,6.360231764614582,3.64489,128.02000427246094,,,,,,,688.1,4.915,688.1,4.915,,,,,,,,,,,,,,,,,,,"Bo Bichette","19612",666182
"Carlos Correa","MIN",119.791,516.203,452.98,123.698,79.8541,24.1779,0.951429,18.7148,64.8409,65.9948,51.2258,2.35393,98.8012,4.08537,3.6741,0.420934,11.3462,0.30051,0.112245,0.273076,0.0992357,0.1914,0.518473,0.349651,0.454597,0.347775,0.804248,0.18152,2.15984,0.309559,,-1.03356,76.0045,15.62,129.099,-1.03356,-2.62,16.15337383747101,1.5394096374511719,3.60446,246.08999633789062,,,,,,,660.3,5.5025,660.3,5.5025,,,,,,,,,,,,,,,,,,,"Carlos Correa","14162",621043
"Alex Bregman","BOS",138.223,629.331,552.301,143.066,89.7107,28.522,1.86744,22.9655,77.3675,80.7031,62.6654,0.65468,82.3994,7.07312,6.73887,0.552384,11.474,2.14128,0.618626,0.259035,0.0995746,0.130932,0.760507,0.33844,0.442184,0.338699,0.780625,0.183149,3.08327,0.264727,,-1.07557,88.064,14.4461,116.243,-1.07557,0.81,10.620800733566284,2.943070948123932,3.56752,148.94000244140625,,,,,,,771.5,5.59057971,771.5,5.59057971,,,,,,,,,,,,,,,,,,,"Alex Bregman","17678",608324
"Jackson Merrill","SDP",151.272,628.544,583.086,155.862,98.4984,31.7823,4.06586,21.5151,79.8543,78.0464,34.478,1.79356,109.586,2.57087,4.9345,3.47448,9.37933,14.3477,4.12118,0.267304,0.0548538,0.174349,0.31462,0.308622,0.446453,0.323538,0.755076,0.179149,5.50512,0.294027,,0.144799,80.284,6.75813,111.107,0.144799,2.88,8.49271047115326,5.017859697341919,3.55706,25.56999969482422,,,,,,,739.4,4.896688741,739.4,4.896688741,,,,,,,,,,,,,,,,,,,"Jackson Merrill","29490",701538
"Jose Altuve","HOU",142.98,631.699,569.388,152.231,100.661,29.3398,1.17501,21.0556,83.6857,73.5127,51.9703,0.716738,109.171,6.56335,3.08325,0.694014,12.7793,15.4837,4.83887,0.267359,0.0822707,0.172822,0.476043,0.334014,0.433953,0.33418,0.767967,0.166594,4.68144,0.296613,,-0.113802,86.0979,12.203,120.405,-0.113802,0.08,14.634968928992748,-1.8448030203580856,3.49576,61.90999984741211,,,,,,,760.9,5.32097902,760.9,5.32097902,,,,,,,,,,,,,,,,,,,"Jose Altuve","5417",514888
"Marcus Semien","TEX",148.898,656.126,582.162,144.874,88.9007,29.3742,3.43063,23.1685,83.4944,75.9588,58.1444,0.446481,105.983,3.85858,4.38081,0.609423,9.38471,12.237,3.76103,0.248855,0.0886177,0.161529,0.54862,0.318986,0.43049,0.325126,0.749476,0.181635,4.9297,0.266086,,-0.26332,84.6458,7.89341,112.508,-0.26332,0.74,9.127346396446228,2.844308853149414,3.49533,101.9800033569336,,,,,,,745,5,745,5,,,,,,,,,,,,,,,,,,,"Marcus Semien","12533",543760
"Austin Wells","NYY",122.103,466.831,413.94,92.8608,55.9846,20.7199,1.19832,14.9579,51.1366,51.935,43.475,1.16648,108.118,5.26401,3.45511,0.696701,6.7938,3.83342,0.964124,0.224334,0.0931279,0.231599,0.402107,0.303775,0.388585,0.302955,0.69236,0.164251,3.78266,0.264688,,-0.441109,51.8948,-2.71414,96.8894,-0.441109,11.51,-2.102621614933014,20.303425788879395,3.48695,198.88999938964844,,,,,,,463.2,3.796721311,463.2,3.796721311,,,,,,,,,,,,,,,,,,,"Austin Wells","27562",669224
"Matt Chapman","SFG",148.119,624.399,549.055,130.525,74.2495,29.1001,2.9861,24.189,78.9282,75.7888,63.258,1.19601,159.21,6.75177,4.90111,0.432722,8.64102,7.57442,1.78215,0.237726,0.10131,0.254981,0.397325,0.321387,0.433771,0.327453,0.755158,0.196045,4.78774,0.286961,,-0.336013,81.7223,8.6813,112.032,-0.336013,1.96,8.647941023111343,4.245786905288696,3.4791,132.02000427246094,,,,,,,731,4.939189189,731,4.939189189,,,,,,,,,,,,,,,,,,,"Matt Chapman","16505",656305
"Michael Harris II","ATL",139.644,591,544.496,150.055,97.2939,29.7801,3.31387,19.667,83.2688,71.0658,36.3005,2.40549,117.629,5.89273,3.20198,1.10874,11.0779,20.4308,5.52059,0.275585,0.0614221,0.199034,0.308602,0.325904,0.450809,0.334175,0.776713,0.175224,6.14372,0.317707,,0.768383,80.5481,11.4141,113.396,0.768383,1.41,10.235770106315613,3.5649996995925903,3.45791,37.810001373291016,,,,,,,735.3,5.252142857,735.3,5.252142857,,,,,,,,,,,,,,,,,,,"Michael Harris II","25931",671739
"Jazz Chisholm Jr.","NYY",141.745,604.374,544.701,133.515,80.3854,22.1289,3.72419,27.2764,88.9051,72.1172,50.0294,2.41815,155.621,4.95794,3.67953,1.00637,8.22301,34.4609,8.77805,0.245116,0.0827789,0.257491,0.321483,0.312417,0.449643,0.327555,0.76206,0.204528,6.87297,0.29068,,2.28767,79.151,8.45249,114.194,2.28767,-1.32,12.10292387008667,0.8674226999282837,3.4203,24.31999969482422,,,,,,,750.2,5.283098591,750.2,5.283098591,,,,,,,,,,,,,,,,,,,"Jazz Chisholm Jr.","20454",665862
"Brent Rooker","ATH",141.919,602.502,533.329,134.231,70.6507,24.7796,1.38198,37.4186,85.0851,91.6559,54.4243,2.12781,180.086,10.3428,3.99143,0.414726,7.82612,7.05431,1.89025,0.251685,0.0903305,0.298898,0.302212,0.330513,0.513811,0.359619,0.844324,0.262126,4.20099,0.302713,,-0.40668,94.4544,23.9749,140.724,-0.40668,-0.03,27.66812577843666,-14.694201735779643,3.41422,68.79000091552734,,,,,,,843.1,5.937323943,843.1,5.937323943,,,,,,,,,,,,,,,,,,,"Brent Rooker","19627",667670
"Mike Trout","LAA",107.796,464.339,399.437,103.489,52.9845,19.0921,2.25112,29.1614,69.2339,73.4288,54.8503,2.98389,121.198,6.74351,2.96179,0.346605,5.0044,6.07171,1.63322,0.259087,0.118126,0.261011,0.452569,0.355788,0.537175,0.378767,0.892962,0.278087,4.71665,0.294905,,-0.327873,79.9507,25.6332,148.451,-0.327873,-3.05,25.41427093744278,-8.49015498161316,3.34652,132.52999877929688,,,,,,,708.7,6.562037037,708.7,6.562037037,,,,,,,,,,,,,,,,,,,"Mike Trout","10155",545361
"Brandon Lowe","TBR",114.967,482.823,427.569,104.827,57.844,20.6697,2.1188,24.1948,62.9704,70.6961,45.6682,1.06181,123.756,6.07513,3.09265,0.418052,6.99397,4.49403,1.38033,0.24517,0.0945857,0.256318,0.369017,0.324562,0.473184,0.342799,0.797747,0.228014,4.14625,0.285212,,-0.516765,69.1561,12.6764,128.973,-0.516765,-0.55,15.489334285259247,0.8039810061454773,3.34501,234.27999877929688,,,,,,,618.7,5.38,618.7,5.38,,,,,,,,,,,,,,,,,,,"Brandon Lowe","18882",664040
"Elly De La Cruz","CIN",149.682,648.202,582.664,146.044,85.6587,30.2336,6.40144,23.7498,99.512,73.0558,56.4231,1.98877,204.186,4.6173,3.01474,1.48266,7.60682,46.801,12.0021,0.250648,0.0870456,0.315004,0.276332,0.320207,0.446792,0.330597,0.766999,0.196144,8.09229,0.341848,,3.35714,86.4777,10.6523,105.706,3.35714,-3.94,7.7803473472595215,2.892463207244873,3.33159,4.400000095367432,,,,,,,820.1,5.467333333,820.1,5.467333333,,,,,,,,,,,,,,,,,,,"Elly De La Cruz","26668",682829
"Xander Bogaerts","SDP",143.992,601.794,536.678,145.213,102.082,26.3908,0.950051,15.7897,74.8235,67.9707,45.941,0.509906,109.567,5.72973,5.07884,0.57353,13.4569,13.7714,3.29609,0.270577,0.07634,0.182067,0.419296,0.331774,0.411556,0.324532,0.74333,0.140979,4.67477,0.310814,,0.209877,77.3487,6.95197,111.776,0.209877,-3.09,8.683965057134628,2.851699113845825,3.2611,147.6199951171875,,,,,,,680.7,4.727083333,680.7,4.727083333,,,,,,,,,,,,,,,,,,,"Xander Bogaerts","12161",593428
"Alejandro Kirk","TOR",107.591,413.6,365.683,93.1993,66.2115,17.9934,0.3276,8.66671,44.9358,43.8053,39.3531,1.16212,52.0545,4.76836,3.34849,0.446819,10.5114,0.14218,0.0239123,0.254863,0.0951477,0.125857,0.755998,0.332372,0.37696,0.313085,0.709333,0.122097,1.81041,0.27418,,-0.842871,49.3494,0.967303,105.369,-0.842871,8.08,1.6979570984840393,15.795767307281494,3.23066,259.0899963378906,,,,,,,423.6,3.922222222,423.6,3.922222222,,,,,,,,,,,,,,,,,,,"Alejandro Kirk","22581",672386
"Riley Greene","DET",140.54,602.778,532.263,139.751,87.7276,25.6367,5.12159,21.2655,78.6845,72.537,61.1224,2.00954,156.323,5.24328,3.67066,0.478927,11.366,5.95088,1.89682,0.262561,0.101401,0.259338,0.391,0.342217,0.44983,0.342754,0.792047,0.187269,4.95545,0.330648,,-0.778357,86.3157,15.8039,126.082,-0.778357,-0.23,17.210317492485046,-6.927147373557091,3.13728,112.51000213623047,,,,,,,757.1,5.369503546,757.1,5.369503546,,,,,,,,,,,,,,,,,,,"Riley Greene","25976",682985
"Jarren Duran","BOS",148.148,645.841,586.669,155.773,96.8337,34.6446,7.45255,16.8421,92.2321,68.4695,48.8746,0.897693,148.974,6.70644,2.7064,0.885039,9.30103,32.1426,6.5798,0.265521,0.0756759,0.230667,0.328075,0.327703,0.436105,0.330871,0.763808,0.170584,7.54841,0.328008,,2.56782,86.3051,10.7558,110.736,2.56782,1.31,10.501811981201172,-1.657240629196167,3.13696,21.43000030517578,,,,,,,797,5.385135135,797,5.385135135,,,,,,,,,,,,,,,,,,,"Jarren Duran","24617",680776
